#: table_doi: 10.17182/hepdata.58995.v1/t72
#: name: Table 72
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.2 and jet PT in the range 19 to 24 GeV.

#: data_file: Table72.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,19.0-24.0
#: R,,,0.2
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.000140741,1.43556e-05,-1.43556e-05,1.76275e-05,-1.76275e-05
0.55,0.5,0.6,0.000450805,5.36458e-05,-5.36458e-05,4.85344e-05,-4.85344e-05
0.6499999999999999,0.6,0.7,0.000947492,7.76944e-05,-7.76944e-05,3.7025e-05,-3.7025e-05
0.75,0.7,0.8,0.00160469,9.62815e-05,-9.62815e-05,6.48859e-05,-6.48859e-05
0.8500000000000001,0.8,0.9,0.00246523,0.000115866,-0.000115866,8.71941e-05,-8.71941e-05
0.95,0.9,1.0,0.00314761,0.000122757,-0.000122757,0.000107895,-0.000107895
1.05,1.0,1.1,0.00363867,0.000127353,-0.000127353,0.000122856,-0.000122856
1.15,1.1,1.2,0.00352774,0.000119943,-0.000119943,0.000112667,-0.000112667
1.25,1.2,1.3,0.00344809,0.000117235,-0.000117235,0.000114723,-0.000114723
1.35,1.3,1.4,0.00331281,0.000109323,-0.000109323,0.000129157,-0.000129157
1.5,1.4,1.6,0.00281144,8.43431e-05,-8.43431e-05,0.000114994,-0.000114994
1.7000000000000002,1.6,1.8,0.00215114,7.09876e-05,-7.09876e-05,0.000112519,-0.000112519
1.9,1.8,2.0,0.00153433,5.67702e-05,-5.67702e-05,7.41575e-05,-7.41575e-05
2.1,2.0,2.2,0.00105508,4.43132e-05,-4.43132e-05,0.000134769,-0.000134769
2.3,2.2,2.4,0.000735848,3.60565e-05,-3.60565e-05,9.31218e-05,-9.31218e-05
2.5,2.4,2.6,0.000489985,2.79291e-05,-2.79291e-05,4.59228e-05,-4.59228e-05
2.7,2.6,2.8,0.000316307,2.08763e-05,-2.08763e-05,3.17995e-05,-3.17995e-05
2.9,2.8,3.0,0.000225159,1.75624e-05,-1.75624e-05,3.98671e-05,-3.98671e-05
3.15,3.0,3.3,0.00014032,1.29094e-05,-1.29094e-05,2.27629e-05,-2.27629e-05
3.45,3.3,3.6,6.71384e-05,8.25802e-06,-8.25802e-06,1.32257e-05,-1.32257e-05
3.75,3.6,3.9,3.34164e-05,4.77855e-06,-4.77855e-06,9.54167e-06,-9.54167e-06
4.05,3.9,4.2,3.11473e-05,6.41635e-06,-6.41635e-06,7.44408e-06,-7.44408e-06
4.2,3.9,4.5,-,0,0,0,0
4.5,4.2,4.8,1.07482e-05,2.00859e-06,-2.00859e-06,2.34879e-06,-2.34879e-06
5.1,4.8,5.4,8.9449e-06,2.53712e-06,-2.53712e-06,2.07502e-06,-2.07502e-06

#: PT(C=JET) [GeV],,,19.0-24.0
#: R,,,0.2
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.000357879,2.362e-05,-2.362e-05,3.37471e-05,-3.37471e-05
0.55,0.5,0.6,0.00110408,8.72224e-05,-8.72224e-05,5.19153e-05,-5.19153e-05
0.6499999999999999,0.6,0.7,0.00233133,0.000123561,-0.000123561,8.9567e-05,-8.9567e-05
0.75,0.7,0.8,0.0037923,0.000151692,-0.000151692,0.000155992,-0.000155992
0.8500000000000001,0.8,0.9,0.00502601,0.000170884,-0.000170884,0.0001964,-0.0001964
0.95,0.9,1.0,0.00539892,0.000167366,-0.000167366,0.000210973,-0.000210973
1.05,1.0,1.1,0.00531132,0.00015934,-0.00015934,0.000174224,-0.000174224
1.15,1.1,1.2,0.00449834,0.000143947,-0.000143947,0.000151881,-0.000151881
1.25,1.2,1.3,0.00350102,0.000119035,-0.000119035,0.000144011,-0.000144011
1.35,1.3,1.4,0.00243505,9.25317e-05,-9.25317e-05,0.000142132,-0.000142132
1.5,1.4,1.6,0.00162561,6.33989e-05,-6.33989e-05,0.000105477,-0.000105477
1.7000000000000002,1.6,1.8,0.000893884,4.55881e-05,-4.55881e-05,5.02169e-05,-5.02169e-05
1.9,1.8,2.0,0.000466117,2.98315e-05,-2.98315e-05,3.97705e-05,-3.97705e-05
2.1,2.0,2.2,0.000300971,2.43786e-05,-2.43786e-05,5.00888e-05,-5.00888e-05
2.3,2.2,2.4,0.000180688,1.78881e-05,-1.78881e-05,1.10737e-05,-1.10737e-05
2.5,2.4,2.6,0.000115485,1.43201e-05,-1.43201e-05,1.34534e-05,-1.34534e-05
2.7,2.6,2.8,7.96702e-05,1.18709e-05,-1.18709e-05,1.41614e-05,-1.41614e-05
2.9,2.8,3.0,4.35386e-05,8.35941e-06,-8.35941e-06,9.29434e-06,-9.29434e-06
3.15,3.0,3.3,3.46661e-05,7.21054e-06,-7.21054e-06,8.40715e-06,-8.40715e-06
3.45,3.3,3.6,1.80567e-05,4.56835e-06,-4.56835e-06,4.50257e-06,-4.50257e-06
3.75,3.6,3.9,1.62369e-05,5.11462e-06,-5.11462e-06,4.56317e-06,-4.56317e-06
4.05,3.9,4.2,-,0,0,0,0
4.2,3.9,4.5,8.5548e-06,3.17864e-06,-3.17864e-06,2.17918e-06,-2.17918e-06
4.5,4.2,4.8,-,0,0,0,0
5.1,4.8,5.4,-,0,0,0,0

