#: table_doi: 10.17182/hepdata.58995.v1/t66
#: name: Table 66
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.2 and jet PT in the range 4 to 5 GeV.

#: data_file: Table66.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,4.0-5.0
#: R,,,0.2
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.030294,0.000212058,-0.000212058,0.00334965,-0.00334965
0.55,0.5,0.6,0.115786,0.000810501,-0.000810501,0.00887104,-0.00887104
0.6499999999999999,0.6,0.7,0.26187,0.00130935,-0.00130935,0.0104813,-0.0104813
0.75,0.7,0.8,0.474471,0.00142341,-0.00142341,0.0196204,-0.0196204
0.8500000000000001,0.8,0.9,0.686674,0.00206002,-0.00206002,0.0250047,-0.0250047
0.95,0.9,1.0,0.792071,0.00158414,-0.00158414,0.0280039,-0.0280039
1.05,1.0,1.1,0.750357,0.00150071,-0.00150071,0.0261551,-0.0261551
1.15,1.1,1.2,0.594722,0.00178417,-0.00178417,0.0196798,-0.0196798
1.25,1.2,1.3,0.416321,0.00124896,-0.00124896,0.0143132,-0.0143132
1.35,1.3,1.4,0.266051,0.0010642,-0.0010642,0.0106254,-0.0106254
1.5,1.4,1.6,0.133459,0.000533836,-0.000533836,0.00501493,-0.00501493
1.7000000000000002,1.6,1.8,0.0520958,0.000364671,-0.000364671,0.00276206,-0.00276206
1.9,1.8,2.0,0.0216253,0.000216253,-0.000216253,0.00107302,-0.00107302
2.1,2.0,2.2,0.00997259,0.000139616,-0.000139616,0.00130622,-0.00130622
2.3,2.2,2.4,0.00491649,0.000103246,-0.000103246,0.000685388,-0.000685388
2.5,2.4,2.6,0.00278303,8.07078e-05,-8.07078e-05,0.000280658,-0.000280658
2.7,2.6,2.8,0.00175749,6.32695e-05,-6.32695e-05,0.000175,-0.000175
2.9,2.8,3.0,0.000983973,4.62467e-05,-4.62467e-05,0.000175716,-0.000175716
3.15,3.0,3.3,0.000626037,3.4432e-05,-3.4432e-05,0.000100804,-0.000100804
3.45,3.3,3.6,0.000376127,2.63289e-05,-2.63289e-05,8.20483e-05,-8.20483e-05
3.75,3.6,3.9,0.0002225,1.84675e-05,-1.84675e-05,6.31488e-05,-6.31488e-05
4.05,3.9,4.2,0.000114359,1.28083e-05,-1.28083e-05,2.71709e-05,-2.71709e-05
4.35,4.2,4.5,6.17719e-05,1.02541e-05,-1.02541e-05,1.69518e-05,-1.69518e-05
4.65,4.5,4.8,2.00435e-05,5.532e-06,-5.532e-06,5.84576e-06,-5.84576e-06
4.8,4.5,5.1,-,0,0,0,0

#: PT(C=JET) [GeV],,,4.0-5.0
#: R,,,0.2
#: RE,,,P P --> JET(S) < CHARGED X > X
