#: table_doi: 10.17182/hepdata.90831.v1/t395
#: name: table no 395
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),transmax region,$80GeV<p_{T}^{Z}<120GeV$

#: data_file: table_no_395.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.7098,0.0065,-0.0065,0.031,-0.031,0.0034,-0.0034
0.6000000000000001,0.55,0.65,1.2118,0.0084,-0.0084,0.0303,-0.0303,0.0032,-0.0032
0.7,0.65,0.75,1.0192,0.0084,-0.0084,0.0206,-0.0206,0.0034,-0.0034
0.8,0.75,0.85,0.8551,0.0075,-0.0075,0.0142,-0.0142,0.0025,-0.0025
0.8999999999999999,0.85,0.95,0.7098,0.0071,-0.0071,0.0138,-0.0138,0.0021,-0.0021
1.0,0.95,1.05,0.5904,0.0067,-0.0067,0.0075,-0.0075,0.002,-0.002
1.1,1.05,1.15,0.5128,0.0069,-0.0069,0.0064,-0.0064,0.0019,-0.0019
1.2,1.15,1.25,0.4372,0.0065,-0.0065,0.0066,-0.0066,0.0021,-0.0021
1.3,1.25,1.35,0.3761,0.0061,-0.0061,0.0053,-0.0053,0.002,-0.002
1.4,1.35,1.45,0.3346,0.0058,-0.0058,0.0046,-0.0046,0.0026,-0.0026
1.5,1.45,1.55,0.2865,0.0052,-0.0052,0.0069,-0.0069,0.0021,-0.0021
1.6,1.55,1.65,0.2404,0.0052,-0.0052,0.0048,-0.0048,0.0022,-0.0022
1.7,1.65,1.75,0.2187,0.0054,-0.0054,0.0041,-0.0041,0.002,-0.002
1.8,1.75,1.85,0.187,0.0045,-0.0045,0.0051,-0.0051,0.0023,-0.0023
1.9,1.85,1.95,0.1685,0.0043,-0.0043,0.004,-0.004,0.0023,-0.0023
2.0,1.95,2.05,0.1559,0.0044,-0.0044,0.0065,-0.0065,0.0016,-0.0016
2.0999999999999996,2.05,2.15,0.1377,0.0038,-0.0038,0.0018,-0.0018,0.0017,-0.0017
2.2,2.15,2.25,0.1186,0.0039,-0.0039,0.0051,-0.0051,0.0015,-0.0015
2.3,2.25,2.35,0.0991,0.0034,-0.0034,0.0022,-0.0022,0.0015,-0.0015
2.4000000000000004,2.35,2.45,0.0979,0.0032,-0.0032,0.0053,-0.0053,0.0012,-0.0012
2.5,2.45,2.55,0.0869,0.0032,-0.0032,0.0016,-0.0016,0.0016,-0.0016
2.5999999999999996,2.55,2.65,0.0777,0.0029,-0.0029,0.0017,-0.0017,0.0015,-0.0015
2.7,2.65,2.75,0.0701,0.0027,-0.0027,0.0051,-0.0051,0.0017,-0.0017
2.8,2.75,2.85,0.0686,0.0026,-0.0026,0.0034,-0.0034,0.0011,-0.0011
2.9000000000000004,2.85,2.95,0.06,0.0025,-0.0025,0.0014,-0.0014,0.001,-0.001
3.0,2.95,3.05,0.0549,0.0025,-0.0025,0.0015,-0.0015,0.0008,-0.0008
3.0999999999999996,3.05,3.15,0.0507,0.0022,-0.0022,0.0026,-0.0026,0.0006,-0.0006
3.2,3.15,3.25,0.045,0.002,-0.002,0.003,-0.003,0.001,-0.001
3.3,3.25,3.35,0.0441,0.0021,-0.0021,0.0017,-0.0017,0.0007,-0.0007
3.4000000000000004,3.35,3.45,0.0429,0.0019,-0.0019,0.0015,-0.0015,0.0008,-0.0008
3.5,3.45,3.55,0.0376,0.0018,-0.0018,0.0007,-0.0007,0.0008,-0.0008
3.5999999999999996,3.55,3.65,0.0351,0.0018,-0.0018,0.0019,-0.0019,0.0006,-0.0006
3.7,3.65,3.75,0.0365,0.0018,-0.0018,0.002,-0.002,0.0007,-0.0007
3.8,3.75,3.85,0.0253,0.0014,-0.0014,0.0007,-0.0007,0.0009,-0.0009
3.9000000000000004,3.85,3.95,0.0255,0.0013,-0.0013,0.0013,-0.0013,0.001,-0.001
4.0,3.95,4.05,0.0278,0.0015,-0.0015,0.0005,-0.0005,0.0008,-0.0008
4.1,4.05,4.15,0.0249,0.0014,-0.0014,0.0007,-0.0007,0.0006,-0.0006
4.2,4.15,4.25,0.023,0.0014,-0.0014,0.0024,-0.0024,0.0005,-0.0005
