#: table_doi: 10.17182/hepdata.90831.v1/t243
#: name: table no 243
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),away region,$80GeV<p_{T}^{Z}<120GeV$

#: data_file: table_no_243.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.5932,0.0066,-0.0066,0.0141,-0.0141,0.0035,-0.0035
0.6000000000000001,0.55,0.65,1.0508,0.0094,-0.0094,0.0071,-0.0071,0.0033,-0.0033
0.7,0.65,0.75,0.8993,0.0088,-0.0088,0.0083,-0.0083,0.0032,-0.0032
0.8,0.75,0.85,0.7415,0.0083,-0.0083,0.0065,-0.0065,0.0026,-0.0026
0.8999999999999999,0.85,0.95,0.6602,0.0082,-0.0082,0.0116,-0.0116,0.0025,-0.0025
1.0,0.95,1.05,0.5521,0.0077,-0.0077,0.0102,-0.0102,0.0029,-0.0029
1.1,1.05,1.15,0.4933,0.0075,-0.0075,0.0048,-0.0048,0.0031,-0.0031
1.2,1.15,1.25,0.4224,0.0073,-0.0073,0.0129,-0.0129,0.0027,-0.0027
1.3,1.25,1.35,0.3643,0.0069,-0.0069,0.0099,-0.0099,0.0022,-0.0022
1.4,1.35,1.45,0.3045,0.0063,-0.0063,0.0099,-0.0099,0.0022,-0.0022
1.5,1.45,1.55,0.283,0.006,-0.006,0.003,-0.003,0.002,-0.002
1.6,1.55,1.65,0.256,0.006,-0.006,0.005,-0.005,0.003,-0.003
1.7,1.65,1.75,0.2193,0.0058,-0.0058,0.0065,-0.0065,0.0022,-0.0022
1.8,1.75,1.85,0.198,0.0052,-0.0052,0.0064,-0.0064,0.0021,-0.0021
1.9,1.85,1.95,0.171,0.005,-0.005,0.002,-0.002,0.002,-0.002
2.0,1.95,2.05,0.1626,0.0051,-0.0051,0.004,-0.004,0.0018,-0.0018
2.0999999999999996,2.05,2.15,0.1362,0.0044,-0.0044,0.005,-0.005,0.0016,-0.0016
2.2,2.15,2.25,0.141,0.0045,-0.0045,0.0015,-0.0015,0.0015,-0.0015
2.3,2.25,2.35,0.1173,0.0043,-0.0043,0.0022,-0.0022,0.0013,-0.0013
2.4000000000000004,2.35,2.45,0.111,0.004,-0.004,0.005,-0.005,0.002,-0.002
2.5,2.45,2.55,0.105,0.004,-0.004,0.002,-0.002,0.002,-0.002
