#: table_doi: 10.17182/hepdata.90831.v1/t236
#: name: table no 236
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transmax region,$120GeV<p_{T}^{Z}<200GeV$

#: data_file: table_no_236.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.613,0.016,-0.016,0.02,-0.02,0.007,-0.007
0.6000000000000001,0.55,0.65,1.028,0.023,-0.023,0.009,-0.009,0.009,-0.009
0.7,0.65,0.75,0.894,0.021,-0.021,0.027,-0.027,0.009,-0.009
0.8,0.75,0.85,0.74,0.02,-0.02,0.02,-0.02,0.01,-0.01
0.8999999999999999,0.85,0.95,0.64,0.02,-0.02,0,0,0.01,-0.01
1.0,0.95,1.05,0.534,0.019,-0.019,0.037,-0.037,0.009,-0.009
1.1,1.05,1.15,0.506,0.018,-0.018,0.01,-0.01,0.008,-0.008
1.2,1.15,1.25,0.456,0.017,-0.017,0.02,-0.02,0.007,-0.007
1.3,1.25,1.35,0.355,0.016,-0.016,0.015,-0.015,0.007,-0.007
1.4,1.35,1.45,0.362,0.016,-0.016,0.002,-0.002,0.008,-0.008
1.5,1.45,1.55,0.268,0.015,-0.015,0.009,-0.009,0.008,-0.008
1.6,1.55,1.65,0.304,0.016,-0.016,0.029,-0.029,0.007,-0.007
1.7,1.65,1.75,0.231,0.015,-0.015,0.005,-0.005,0.007,-0.007
1.8,1.75,1.85,0.217,0.013,-0.013,0.008,-0.008,0.005,-0.005
1.9,1.85,1.95,0.171,0.012,-0.012,0.007,-0.007,0.006,-0.006
2.0,1.95,2.05,0.191,0.012,-0.012,0.012,-0.012,0.007,-0.007
2.0999999999999996,2.05,2.15,0.115,0.0093,-0.0093,0.0077,-0.0077,0.0062,-0.0062
2.2,2.15,2.25,0.1138,0.0094,-0.0094,0.0118,-0.0118,0.005,-0.005
2.3,2.25,2.35,0.13,0.01,-0.01,0.01,-0.01,0,0
2.4000000000000004,2.35,2.45,0.1025,0.0093,-0.0093,0.0007,-0.0007,0.0057,-0.0057
2.5,2.45,2.55,0.1234,0.0097,-0.0097,0.0131,-0.0131,0.0057,-0.0057
2.5999999999999996,2.55,2.65,0.0887,0.0096,-0.0096,0.0063,-0.0063,0.0065,-0.0065
2.7,2.65,2.75,0.0806,0.0086,-0.0086,0.0082,-0.0082,0.0049,-0.0049
2.8,2.75,2.85,0.0833,0.0082,-0.0082,0.0138,-0.0138,0.0041,-0.0041
2.9000000000000004,2.85,2.95,0.0733,0.0077,-0.0077,0.0009,-0.0009,0.0041,-0.0041
3.0,2.95,3.05,0.0598,0.0074,-0.0074,0.0006,-0.0006,0.0036,-0.0036
3.0999999999999996,3.05,3.15,0.0667,0.0068,-0.0068,0.006,-0.006,0.0033,-0.0033
3.2,3.15,3.25,0.0525,0.0054,-0.0054,0.0063,-0.0063,0.003,-0.003
3.3,3.25,3.35,0.0517,0.0064,-0.0064,0.0024,-0.0024,0.0033,-0.0033
3.4000000000000004,3.35,3.45,0.0565,0.0067,-0.0067,0.0013,-0.0013,0.0038,-0.0038
3.5,3.45,3.55,0.0635,0.0069,-0.0069,0.0066,-0.0066,0.0033,-0.0033
3.5999999999999996,3.55,3.65,0.0442,0.0053,-0.0053,0.002,-0.002,0.0033,-0.0033
3.7,3.65,3.75,0.0409,0.0052,-0.0052,0.0125,-0.0125,0.0034,-0.0034
3.8,3.75,3.85,0.0365,0.0047,-0.0047,0.0023,-0.0023,0.0031,-0.0031
3.9000000000000004,3.85,3.95,0.0431,0.0043,-0.0043,0.0007,-0.0007,0.0031,-0.0031
4.0,3.95,4.05,0.0424,0.0051,-0.0051,0.0023,-0.0023,0.0025,-0.0025
4.1,4.05,4.15,0.0266,0.0047,-0.0047,0.0029,-0.0029,0.0025,-0.0025
4.2,4.15,4.25,0.0314,0.0044,-0.0044,0.0085,-0.0085,0.0019,-0.0019
4.3,4.25,4.35,0.0314,0.0045,-0.0045,0.0034,-0.0034,0.0026,-0.0026
4.4,4.35,4.45,0.0217,0.0037,-0.0037,0.0034,-0.0034,0.0029,-0.0029
4.5,4.45,4.55,0.03,0.0043,-0.0043,0.0006,-0.0006,0.0033,-0.0033
4.6,4.55,4.65,0.0298,0.0042,-0.0042,0.0012,-0.0012,0.0028,-0.0028
4.7,4.65,4.75,0.02,0.0034,-0.0034,0.0016,-0.0016,0.0026,-0.0026
4.8,4.75,4.85,0.0258,0.0047,-0.0047,0.0041,-0.0041,0.0026,-0.0026
4.9,4.85,4.95,0.0285,0.0039,-0.0039,0.0037,-0.0037,0.0032,-0.0032
5.0,4.95,5.05,0.0213,0.0028,-0.0028,0.0019,-0.0019,0.0028,-0.0028
5.1,5.05,5.15,0.0206,0.0028,-0.0028,0.0014,-0.0014,0.0024,-0.0024
5.2,5.15,5.25,0.0183,0.0026,-0.0026,0.0037,-0.0037,0.0016,-0.0016
5.3,5.25,5.35,0.0124,0.0022,-0.0022,0.0016,-0.0016,0.0013,-0.0013
5.4,5.35,5.45,0.012,0.0021,-0.0021,0.0007,-0.0007,0.0017,-0.0017

