#: table_doi: 10.17182/hepdata.90831.v1/t231
#: name: table no 231
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transmax region,$10GeV<p_{T}^{Z}<20GeV$

#: data_file: table_no_231.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.81,0.0025,-0.0025,0.0086,-0.0086,0.0029,-0.0029
0.6000000000000001,0.55,0.65,1.4102,0.0034,-0.0034,0.0138,-0.0138,0.0026,-0.0026
0.7,0.65,0.75,1.162,0.003,-0.003,0.011,-0.011,0.002,-0.002
0.8,0.75,0.85,0.9655,0.0031,-0.0031,0.0088,-0.0088,0.0013,-0.0013
0.8999999999999999,0.85,0.95,0.816,0.003,-0.003,0.006,-0.006,0.001,-0.001
1.0,0.95,1.05,0.6795,0.0027,-0.0027,0.0051,-0.0051,0.0011,-0.0011
1.1,1.05,1.15,0.5706,0.0026,-0.0026,0.0042,-0.0042,0.0013,-0.0013
1.2,1.15,1.25,0.482,0.0023,-0.0023,0.0046,-0.0046,0.0012,-0.0012
1.3,1.25,1.35,0.4078,0.0022,-0.0022,0.0034,-0.0034,0.0011,-0.0011
1.4,1.35,1.45,0.3509,0.0023,-0.0023,0.0024,-0.0024,0.0009,-0.0009
1.5,1.45,1.55,0.2958,0.0021,-0.0021,0.0025,-0.0025,0.0012,-0.0012
1.6,1.55,1.65,0.257,0.002,-0.002,0.002,-0.002,0.001,-0.001
1.7,1.65,1.75,0.2173,0.0018,-0.0018,0.0022,-0.0022,0.0012,-0.0012
1.8,1.75,1.85,0.1877,0.0017,-0.0017,0.0013,-0.0013,0.0008,-0.0008
1.9,1.85,1.95,0.1663,0.0016,-0.0016,0.0015,-0.0015,0.0006,-0.0006
2.0,1.95,2.05,0.14,0.0014,-0.0014,0.0024,-0.0024,0.0006,-0.0006
2.0999999999999996,2.05,2.15,0.12,0.0013,-0.0013,0.0013,-0.0013,0.0006,-0.0006
2.2,2.15,2.25,0.1085,0.0013,-0.0013,0.0009,-0.0009,0.0006,-0.0006
2.3,2.25,2.35,0.0918,0.0012,-0.0012,0.0021,-0.0021,0.0005,-0.0005
2.4000000000000004,2.35,2.45,0.0828,0.0011,-0.0011,0.0008,-0.0008,0.0007,-0.0007
2.5,2.45,2.55,0.06984,0.00096,-0.00096,0.00135,-0.00135,0.00056,-0.00056
2.5999999999999996,2.55,2.65,0.0618,0.00093,-0.00093,0.00046,-0.00046,0.00048,-0.00048
2.7,2.65,2.75,0.05689,0.00088,-0.00088,0.00088,-0.00088,0.00047,-0.00047
2.8,2.75,2.85,0.04687,0.00079,-0.00079,0.00107,-0.00107,0.00061,-0.00061
2.9000000000000004,2.85,2.95,0.04209,0.00075,-0.00075,0.00031,-0.00031,0.0007,-0.0007
3.0,2.95,3.05,0.0378,0.0007,-0.0007,0.0008,-0.0008,0.0005,-0.0005
3.0999999999999996,3.05,3.15,0.03428,0.00065,-0.00065,0.00121,-0.00121,0.00032,-0.00032
3.2,3.15,3.25,0.02966,0.00058,-0.00058,0.00108,-0.00108,0.00028,-0.00028
3.3,3.25,3.35,0.02487,0.00058,-0.00058,0.00053,-0.00053,0.00033,-0.00033
