#: table_doi: 10.17182/hepdata.90831.v1/t75
#: name: table no 75
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transmax region,$80GeV<p_{T}^{Z}<120GeV$

#: data_file: table_no_75.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.6844,0.0052,-0.0052,0.0258,-0.0258,0.0054,-0.0054
0.6000000000000001,0.55,0.65,1.1782,0.0069,-0.0069,0.03,-0.03,0.0049,-0.0049
0.7,0.65,0.75,0.9974,0.0067,-0.0067,0.0236,-0.0236,0.0038,-0.0038
0.8,0.75,0.85,0.8318,0.0066,-0.0066,0.0176,-0.0176,0.0029,-0.0029
0.8999999999999999,0.85,0.95,0.701,0.006,-0.006,0.014,-0.014,0.002,-0.002
1.0,0.95,1.05,0.5947,0.0058,-0.0058,0.0106,-0.0106,0.002,-0.002
1.1,1.05,1.15,0.506,0.0058,-0.0058,0.0084,-0.0084,0.0019,-0.0019
1.2,1.15,1.25,0.4395,0.0055,-0.0055,0.0074,-0.0074,0.0019,-0.0019
1.3,1.25,1.35,0.3717,0.0051,-0.0051,0.0058,-0.0058,0.0021,-0.0021
1.4,1.35,1.45,0.3357,0.0051,-0.0051,0.0057,-0.0057,0.0022,-0.0022
1.5,1.45,1.55,0.2926,0.0045,-0.0045,0.0052,-0.0052,0.0021,-0.0021
1.6,1.55,1.65,0.2451,0.0044,-0.0044,0.0048,-0.0048,0.0018,-0.0018
1.7,1.65,1.75,0.2257,0.0042,-0.0042,0.0045,-0.0045,0.0017,-0.0017
1.8,1.75,1.85,0.187,0.004,-0.004,0.004,-0.004,0.002,-0.002
1.9,1.85,1.95,0.1709,0.0038,-0.0038,0.0042,-0.0042,0.0017,-0.0017
2.0,1.95,2.05,0.1629,0.0035,-0.0035,0.004,-0.004,0.0015,-0.0015
2.0999999999999996,2.05,2.15,0.139,0.0034,-0.0034,0.0035,-0.0035,0.0013,-0.0013
2.2,2.15,2.25,0.12,0.003,-0.003,0.003,-0.003,0.001,-0.001
2.3,2.25,2.35,0.1046,0.0029,-0.0029,0.0031,-0.0031,0.0009,-0.0009
2.4000000000000004,2.35,2.45,0.104,0.0028,-0.0028,0.003,-0.003,0.001,-0.001
2.5,2.45,2.55,0.0905,0.0028,-0.0028,0.0028,-0.0028,0.0012,-0.0012
2.5999999999999996,2.55,2.65,0.0804,0.0027,-0.0027,0.0028,-0.0028,0.0014,-0.0014
2.7,2.65,2.75,0.0766,0.0023,-0.0023,0.0026,-0.0026,0.0013,-0.0013
2.8,2.75,2.85,0.0683,0.0021,-0.0021,0.0024,-0.0024,0.0012,-0.0012
2.9000000000000004,2.85,2.95,0.062,0.002,-0.002,0.002,-0.002,0.001,-0.001
3.0,2.95,3.05,0.057,0.002,-0.002,0.002,-0.002,0.001,-0.001
3.0999999999999996,3.05,3.15,0.055,0.002,-0.002,0.002,-0.002,0.001,-0.001
3.2,3.15,3.25,0.0482,0.0016,-0.0016,0.0022,-0.0022,0.0007,-0.0007
