#: table_doi: 10.17182/hepdata.90831.v1/t55
#: name: table no 55
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transverse region,$10GeV<p_{T}^{Z}<20GeV$

#: data_file: table_no_55.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.8894,0.0016,-0.0016,0.0163,-0.0163,0.0048,-0.0048
0.6000000000000001,0.55,0.65,1.5196,0.0021,-0.0021,0.0178,-0.0178,0.0042,-0.0042
0.7,0.65,0.75,1.226,0.002,-0.002,0.014,-0.014,0.003,-0.003
0.8,0.75,0.85,1.0014,0.0018,-0.0018,0.0105,-0.0105,0.0018,-0.0018
0.8999999999999999,0.85,0.95,0.8219,0.0017,-0.0017,0.0076,-0.0076,0.0011,-0.0011
1.0,0.95,1.05,0.6803,0.0016,-0.0016,0.0057,-0.0057,0.0011,-0.0011
1.1,1.05,1.15,0.5584,0.0015,-0.0015,0.0045,-0.0045,0.001,-0.001
1.2,1.15,1.25,0.4688,0.0014,-0.0014,0.0038,-0.0038,0.001,-0.001
1.3,1.25,1.35,0.3907,0.0014,-0.0014,0.0033,-0.0033,0.001,-0.001
1.4,1.35,1.45,0.3297,0.0013,-0.0013,0.0031,-0.0031,0.0011,-0.0011
1.5,1.45,1.55,0.276,0.0011,-0.0011,0.003,-0.003,0.001,-0.001
1.6,1.55,1.65,0.2338,0.0011,-0.0011,0.0029,-0.0029,0.001,-0.001
1.7,1.65,1.75,0.2,0.001,-0.001,0.003,-0.003,0.001,-0.001
1.8,1.75,1.85,0.171,0.001,-0.001,0.003,-0.003,0.001,-0.001
1.9,1.85,1.95,0.14577,0.00089,-0.00089,0.00255,-0.00255,0.00067,-0.00067
2.0,1.95,2.05,0.12388,0.00086,-0.00086,0.00243,-0.00243,0.00059,-0.00059
2.0999999999999996,2.05,2.15,0.10738,0.00078,-0.00078,0.00228,-0.00228,0.00046,-0.00046
2.2,2.15,2.25,0.0939,0.00073,-0.00073,0.00215,-0.00215,0.00038,-0.00038
2.3,2.25,2.35,0.08032,0.00068,-0.00068,0.002,-0.002,0.00033,-0.00033
2.4000000000000004,2.35,2.45,0.07159,0.00063,-0.00063,0.00189,-0.00189,0.00031,-0.00031
2.5,2.45,2.55,0.06184,0.00058,-0.00058,0.00174,-0.00174,0.00031,-0.00031
2.5999999999999996,2.55,2.65,0.05334,0.00051,-0.00051,0.00162,-0.00162,0.00032,-0.00032
2.7,2.65,2.75,0.0468,0.00048,-0.00048,0.00151,-0.00151,0.00035,-0.00035
2.8,2.75,2.85,0.04146,0.00046,-0.00046,0.00143,-0.00143,0.00039,-0.00039
2.9000000000000004,2.85,2.95,0.03744,0.00041,-0.00041,0.00133,-0.00133,0.00038,-0.00038
3.0,2.95,3.05,0.03186,0.00041,-0.00041,0.00123,-0.00123,0.00034,-0.00034
3.0999999999999996,3.05,3.15,0.02919,0.00039,-0.00039,0.00114,-0.00114,0.00025,-0.00025
3.2,3.15,3.25,0.02595,0.00035,-0.00035,0.00107,-0.00107,0.00019,-0.00019
3.3,3.25,3.35,0.0219,0.0003,-0.0003,0.001,-0.001,0.0001,-0.0001
3.4000000000000004,3.35,3.45,0.02101,0.00031,-0.00031,0.00091,-0.00091,0.00014,-0.00014
3.5,3.45,3.55,0.01833,0.00029,-0.00029,0.00083,-0.00083,0.00012,-0.00012
3.5999999999999996,3.55,3.65,0.01612,0.00027,-0.00027,0.00076,-0.00076,0.00012,-0.00012
3.7,3.65,3.75,0.01492,0.00026,-0.00026,0.00072,-0.00072,0.00012,-0.00012
3.8,3.75,3.85,0.01383,0.00024,-0.00024,0.00068,-0.00068,0.00013,-0.00013
3.9000000000000004,3.85,3.95,0.01237,0.00021,-0.00021,0.00064,-0.00064,0.00014,-0.00014
4.0,3.95,4.05,0.0109,0.0002,-0.0002,0.0006,-0.0006,0.0001,-0.0001
4.1,4.05,4.15,0.0101,0.0002,-0.0002,0.0005,-0.0005,0.0001,-0.0001
4.2,4.15,4.25,0.00921,0.00018,-0.00018,0.0005,-0.0005,0.00012,-0.00012
4.3,4.25,4.35,0.00851,0.00019,-0.00019,0.00048,-0.00048,0.0001,-0.0001
4.4,4.35,4.45,0.00778,0.00017,-0.00017,0.00046,-0.00046,9e-05,-9e-05
4.5,4.45,4.55,0.00708,0.00016,-0.00016,0.00043,-0.00043,8e-05,-8e-05
4.6,4.55,4.65,0.00635,0.00015,-0.00015,0.0004,-0.0004,8e-05,-8e-05
4.7,4.65,4.75,0.00589,0.00014,-0.00014,0.00037,-0.00037,7e-05,-7e-05
4.8,4.75,4.85,0.00562,0.00015,-0.00015,0.00034,-0.00034,7e-05,-7e-05
4.9,4.85,4.95,0.00501,0.00012,-0.00012,0.00032,-0.00032,7e-05,-7e-05
5.0,4.95,5.05,0.00451,0.00012,-0.00012,0.0003,-0.0003,6e-05,-6e-05
5.1,5.05,5.15,0.00427,0.00011,-0.00011,0.0003,-0.0003,5e-05,-5e-05
5.2,5.15,5.25,0.00402,0.00011,-0.00011,0.00028,-0.00028,5e-05,-5e-05
5.3,5.25,5.35,0.0038,0.00011,-0.00011,0.00026,-0.00026,6e-05,-6e-05
5.4,5.35,5.45,0.0034,0.0001,-0.0001,0.0002,-0.0002,0.0001,-0.0001

