#: table_doi: 10.17182/hepdata.90831.v1/t215
#: name: table no 215
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transverse region,$10GeV<p_{T}^{Z}<20GeV$

#: data_file: table_no_215.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.8796,0.0021,-0.0021,0.0082,-0.0082,0.0033,-0.0033
0.6000000000000001,0.55,0.65,1.5096,0.0027,-0.0027,0.013,-0.013,0.0027,-0.0027
0.7,0.65,0.75,1.2263,0.0024,-0.0024,0.0102,-0.0102,0.0023,-0.0023
0.8,0.75,0.85,1.0075,0.0022,-0.0022,0.008,-0.008,0.0013,-0.0013
0.8999999999999999,0.85,0.95,0.8335,0.0021,-0.0021,0.0061,-0.0061,0.0011,-0.0011
1.0,0.95,1.05,0.6884,0.0021,-0.0021,0.005,-0.005,0.001,-0.001
1.1,1.05,1.15,0.568,0.002,-0.002,0.004,-0.004,0.001,-0.001
1.2,1.15,1.25,0.4782,0.0019,-0.0019,0.0037,-0.0037,0.0008,-0.0008
1.3,1.25,1.35,0.3979,0.0017,-0.0017,0.0037,-0.0037,0.0007,-0.0007
1.4,1.35,1.45,0.3368,0.0017,-0.0017,0.0025,-0.0025,0.0007,-0.0007
1.5,1.45,1.55,0.283,0.0015,-0.0015,0.0024,-0.0024,0.0009,-0.0009
1.6,1.55,1.65,0.2393,0.0015,-0.0015,0.0019,-0.0019,0.0009,-0.0009
1.7,1.65,1.75,0.2025,0.0014,-0.0014,0.002,-0.002,0.0007,-0.0007
1.8,1.75,1.85,0.1738,0.0012,-0.0012,0.0013,-0.0013,0.0005,-0.0005
1.9,1.85,1.95,0.1491,0.0011,-0.0011,0.0013,-0.0013,0.0003,-0.0003
2.0,1.95,2.05,0.1256,0.0011,-0.0011,0.0012,-0.0012,0.0003,-0.0003
2.0999999999999996,2.05,2.15,0.10786,0.00098,-0.00098,0.00109,-0.00109,0.00033,-0.00033
2.2,2.15,2.25,0.09496,0.00092,-0.00092,0.00085,-0.00085,0.00031,-0.00031
2.3,2.25,2.35,0.08011,0.00084,-0.00084,0.00073,-0.00073,0.00031,-0.00031
2.4000000000000004,2.35,2.45,0.0726,0.0008,-0.0008,0.0008,-0.0008,0.0004,-0.0004
2.5,2.45,2.55,0.06085,0.00074,-0.00074,0.00109,-0.00109,0.00033,-0.00033
2.5999999999999996,2.55,2.65,0.05212,0.00067,-0.00067,0.00039,-0.00039,0.0003,-0.0003
2.7,2.65,2.75,0.04684,0.00063,-0.00063,0.00091,-0.00091,0.00029,-0.00029
2.8,2.75,2.85,0.0402,0.00059,-0.00059,0.00048,-0.00048,0.00035,-0.00035
2.9000000000000004,2.85,2.95,0.03571,0.00053,-0.00053,0.00028,-0.00028,0.00045,-0.00045
3.0,2.95,3.05,0.03081,0.00049,-0.00049,0.00037,-0.00037,0.00034,-0.00034
3.0999999999999996,3.05,3.15,0.02809,0.00045,-0.00045,0.00068,-0.00068,0.00028,-0.00028
3.2,3.15,3.25,0.02442,0.00044,-0.00044,0.00041,-0.00041,0.00018,-0.00018
3.3,3.25,3.35,0.02007,0.00038,-0.00038,0.00033,-0.00033,0.00023,-0.00023
3.4000000000000004,3.35,3.45,0.0196,0.00037,-0.00037,0.00043,-0.00043,0.0002,-0.0002
3.5,3.45,3.55,0.01712,0.00033,-0.00033,0.00033,-0.00033,0.00019,-0.00019
3.5999999999999996,3.55,3.65,0.01486,0.00031,-0.00031,0.0003,-0.0003,0.00014,-0.00014
3.7,3.65,3.75,0.0134,0.0003,-0.0003,0.0001,-0.0001,0.0001,-0.0001
3.8,3.75,3.85,0.0125,0.00027,-0.00027,0.00017,-0.00017,0.00014,-0.00014
