#: table_doi: 10.17182/hepdata.90831.v1/t244
#: name: table no 244
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),away region,$120GeV<p_{T}^{Z}<200GeV$

#: data_file: table_no_244.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.535,0.011,-0.011,0.012,-0.012,0.006,-0.006
0.6000000000000001,0.55,0.65,0.973,0.014,-0.014,0.008,-0.008,0.006,-0.006
0.7,0.65,0.75,0.83,0.014,-0.014,0.009,-0.009,0.004,-0.004
0.8,0.75,0.85,0.694,0.012,-0.012,0.01,-0.01,0.005,-0.005
0.8999999999999999,0.85,0.95,0.608,0.011,-0.011,0.018,-0.018,0.005,-0.005
1.0,0.95,1.05,0.51,0.012,-0.012,0.004,-0.004,0.007,-0.007
1.1,1.05,1.15,0.468,0.012,-0.012,0.008,-0.008,0.007,-0.007
1.2,1.15,1.25,0.382,0.011,-0.011,0.016,-0.016,0.005,-0.005
1.3,1.25,1.35,0.364,0.011,-0.011,0.013,-0.013,0.004,-0.004
1.4,1.35,1.45,0.2857,0.0097,-0.0097,0.0026,-0.0026,0.0033,-0.0033
1.5,1.45,1.55,0.2897,0.0099,-0.0099,0.0092,-0.0092,0.0027,-0.0027
1.6,1.55,1.65,0.2383,0.0091,-0.0091,0.0111,-0.0111,0.0027,-0.0027
1.7,1.65,1.75,0.203,0.009,-0.009,0.009,-0.009,0.003,-0.003
1.8,1.75,1.85,0.213,0.0087,-0.0087,0.0017,-0.0017,0.0029,-0.0029
1.9,1.85,1.95,0.172,0.0081,-0.0081,0.0086,-0.0086,0.0031,-0.0031
2.0,1.95,2.05,0.1385,0.0075,-0.0075,0.0014,-0.0014,0.0029,-0.0029
2.0999999999999996,2.05,2.15,0.1445,0.0077,-0.0077,0.0019,-0.0019,0.0028,-0.0028
2.2,2.15,2.25,0.1369,0.0074,-0.0074,0.0015,-0.0015,0.0026,-0.0026
2.3,2.25,2.35,0.116,0.0067,-0.0067,0.0068,-0.0068,0.0027,-0.0027
2.4000000000000004,2.35,2.45,0.1218,0.0066,-0.0066,0.0028,-0.0028,0.0026,-0.0026
