#: table_doi: 10.17182/hepdata.90831.v1/t214
#: name: table no 214
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transverse region,$0GeV<p_{T}^{Z}<10GeV$

#: data_file: table_no_214.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.9247,0.0017,-0.0017,0.0111,-0.0111,0.0032,-0.0032
0.6000000000000001,0.55,0.65,1.5574,0.0024,-0.0024,0.0183,-0.0183,0.0025,-0.0025
0.7,0.65,0.75,1.267,0.002,-0.002,0.015,-0.015,0.002,-0.002
0.8,0.75,0.85,1.0254,0.0019,-0.0019,0.0118,-0.0118,0.0008,-0.0008
0.8999999999999999,0.85,0.95,0.8452,0.0017,-0.0017,0.0099,-0.0099,0.0005,-0.0005
1.0,0.95,1.05,0.6953,0.0017,-0.0017,0.008,-0.008,0.0007,-0.0007
1.1,1.05,1.15,0.574,0.0016,-0.0016,0.0065,-0.0065,0.0008,-0.0008
1.2,1.15,1.25,0.4757,0.0015,-0.0015,0.0055,-0.0055,0.001,-0.001
1.3,1.25,1.35,0.3935,0.0015,-0.0015,0.0048,-0.0048,0.0009,-0.0009
1.4,1.35,1.45,0.3314,0.0013,-0.0013,0.004,-0.004,0.001,-0.001
1.5,1.45,1.55,0.2753,0.0012,-0.0012,0.0031,-0.0031,0.0008,-0.0008
1.6,1.55,1.65,0.2328,0.0011,-0.0011,0.0026,-0.0026,0.0006,-0.0006
1.7,1.65,1.75,0.195,0.001,-0.001,0.002,-0.002,0.001,-0.001
1.8,1.75,1.85,0.165,0.001,-0.001,0.002,-0.002,0,0
1.9,1.85,1.95,0.13916,0.00089,-0.00089,0.00193,-0.00193,0.00043,-0.00043
2.0,1.95,2.05,0.12026,0.00082,-0.00082,0.00141,-0.00141,0.00041,-0.00041
2.0999999999999996,2.05,2.15,0.10046,0.00081,-0.00081,0.00215,-0.00215,0.00041,-0.00041
2.2,2.15,2.25,0.08566,0.00074,-0.00074,0.001,-0.001,0.00049,-0.00049
2.3,2.25,2.35,0.07387,0.00063,-0.00063,0.00085,-0.00085,0.00041,-0.00041
2.4000000000000004,2.35,2.45,0.0631,0.0006,-0.0006,0.0008,-0.0008,0.0003,-0.0003
