#: table_doi: 10.17182/hepdata.90831.v1/t209
#: name: table no 209
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),toward region,$40GeV<p_{T}^{Z}<60GeV$

#: data_file: table_no_209.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.8711,0.0049,-0.0049,0.0134,-0.0134,0.0035,-0.0035
0.6000000000000001,0.55,0.65,1.493,0.0064,-0.0064,0.0161,-0.0161,0.0029,-0.0029
0.7,0.65,0.75,1.2081,0.0059,-0.0059,0.0124,-0.0124,0.0023,-0.0023
0.8,0.75,0.85,0.9908,0.0058,-0.0058,0.0098,-0.0098,0.0017,-0.0017
0.8999999999999999,0.85,0.95,0.8272,0.0055,-0.0055,0.0078,-0.0078,0.0013,-0.0013
1.0,0.95,1.05,0.6795,0.0051,-0.0051,0.0076,-0.0076,0.0019,-0.0019
1.1,1.05,1.15,0.57,0.005,-0.005,0.008,-0.008,0.002,-0.002
1.2,1.15,1.25,0.4647,0.0042,-0.0042,0.0042,-0.0042,0.0021,-0.0021
1.3,1.25,1.35,0.394,0.004,-0.004,0.003,-0.003,0.001,-0.001
1.4,1.35,1.45,0.33,0.004,-0.004,0.003,-0.003,0.001,-0.001
1.5,1.45,1.55,0.2913,0.0038,-0.0038,0.0024,-0.0024,0.0011,-0.0011
1.6,1.55,1.65,0.2385,0.0034,-0.0034,0.0031,-0.0031,0.0011,-0.0011
