#: table_doi: 10.17182/hepdata.90831.v1/t73
#: name: table no 73
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transmax region,$40GeV<p_{T}^{Z}<60GeV$

#: data_file: table_no_73.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.7408,0.0036,-0.0036,0.0241,-0.0241,0.0051,-0.0051
0.6000000000000001,0.55,0.65,1.282,0.0044,-0.0044,0.0237,-0.0237,0.0046,-0.0046
0.7,0.65,0.75,1.0625,0.0043,-0.0043,0.0185,-0.0185,0.0036,-0.0036
0.8,0.75,0.85,0.8894,0.0042,-0.0042,0.0131,-0.0131,0.0024,-0.0024
0.8999999999999999,0.85,0.95,0.7437,0.0037,-0.0037,0.0085,-0.0085,0.0017,-0.0017
1.0,0.95,1.05,0.6258,0.0035,-0.0035,0.0058,-0.0058,0.0014,-0.0014
1.1,1.05,1.15,0.5351,0.0035,-0.0035,0.0042,-0.0042,0.0013,-0.0013
1.2,1.15,1.25,0.4525,0.0034,-0.0034,0.0033,-0.0033,0.0014,-0.0014
1.3,1.25,1.35,0.399,0.003,-0.003,0.003,-0.003,0.002,-0.002
1.4,1.35,1.45,0.3359,0.0029,-0.0029,0.0033,-0.0033,0.0018,-0.0018
1.5,1.45,1.55,0.2878,0.0029,-0.0029,0.0036,-0.0036,0.0017,-0.0017
1.6,1.55,1.65,0.2512,0.0028,-0.0028,0.0037,-0.0037,0.0013,-0.0013
1.7,1.65,1.75,0.2199,0.0025,-0.0025,0.0036,-0.0036,0.0011,-0.0011
1.8,1.75,1.85,0.192,0.0024,-0.0024,0.0035,-0.0035,0.001,-0.001
1.9,1.85,1.95,0.169,0.0022,-0.0022,0.0034,-0.0034,0.0011,-0.0011
2.0,1.95,2.05,0.15,0.0021,-0.0021,0.0033,-0.0033,0.001,-0.001
2.0999999999999996,2.05,2.15,0.131,0.002,-0.002,0.003,-0.003,0.001,-0.001
2.2,2.15,2.25,0.116,0.0018,-0.0018,0.003,-0.003,0.0007,-0.0007
2.3,2.25,2.35,0.1052,0.0018,-0.0018,0.0029,-0.0029,0.0006,-0.0006
2.4000000000000004,2.35,2.45,0.0919,0.0016,-0.0016,0.0027,-0.0027,0.0006,-0.0006
2.5,2.45,2.55,0.0809,0.0015,-0.0015,0.0026,-0.0026,0.0006,-0.0006
2.5999999999999996,2.55,2.65,0.0759,0.0014,-0.0014,0.0024,-0.0024,0.0006,-0.0006
2.7,2.65,2.75,0.0657,0.0014,-0.0014,0.0023,-0.0023,0.0006,-0.0006
2.8,2.75,2.85,0.059,0.0013,-0.0013,0.0021,-0.0021,0.0006,-0.0006
2.9000000000000004,2.85,2.95,0.0577,0.0013,-0.0013,0.0021,-0.0021,0.0005,-0.0005
3.0,2.95,3.05,0.0482,0.0012,-0.0012,0.002,-0.002,0.0004,-0.0004
3.0999999999999996,3.05,3.15,0.046,0.001,-0.001,0.002,-0.002,0,0
3.2,3.15,3.25,0.042,0.001,-0.001,0.002,-0.002,0,0
3.3,3.25,3.35,0.04075,0.00095,-0.00095,0.00157,-0.00157,0.00044,-0.00044
3.4000000000000004,3.35,3.45,0.03746,0.00095,-0.00095,0.00147,-0.00147,0.0004,-0.0004
3.5,3.45,3.55,0.03297,0.00083,-0.00083,0.00144,-0.00144,0.00037,-0.00037
3.5999999999999996,3.55,3.65,0.031,0.0008,-0.0008,0.0013,-0.0013,0.0004,-0.0004
3.7,3.65,3.75,0.02833,0.00082,-0.00082,0.00127,-0.00127,0.00042,-0.00042
3.8,3.75,3.85,0.02488,0.00073,-0.00073,0.00116,-0.00116,0.00044,-0.00044
3.9000000000000004,3.85,3.95,0.02445,0.00075,-0.00075,0.00109,-0.00109,0.00043,-0.00043
4.0,3.95,4.05,0.02484,0.00069,-0.00069,0.00102,-0.00102,0.00042,-0.00042
4.1,4.05,4.15,0.02055,0.00064,-0.00064,0.00101,-0.00101,0.00043,-0.00043
4.2,4.15,4.25,0.01906,0.00056,-0.00056,0.00097,-0.00097,0.00039,-0.00039
4.3,4.25,4.35,0.01731,0.00054,-0.00054,0.00097,-0.00097,0.00036,-0.00036
4.4,4.35,4.45,0.01771,0.00064,-0.00064,0.00096,-0.00096,0.00031,-0.00031
4.5,4.45,4.55,0.01676,0.00051,-0.00051,0.00091,-0.00091,0.00033,-0.00033
4.6,4.55,4.65,0.01537,0.00053,-0.00053,0.00082,-0.00082,0.00029,-0.00029
4.7,4.65,4.75,0.01337,0.00053,-0.00053,0.00076,-0.00076,0.00028,-0.00028
4.8,4.75,4.85,0.01299,0.00055,-0.00055,0.00069,-0.00069,0.00024,-0.00024
4.9,4.85,4.95,0.0126,0.00047,-0.00047,0.00066,-0.00066,0.00028,-0.00028
5.0,4.95,5.05,0.01234,0.00049,-0.00049,0.00066,-0.00066,0.00031,-0.00031
5.1,5.05,5.15,0.0131,0.0005,-0.0005,0.0007,-0.0007,0.0003,-0.0003
5.2,5.15,5.25,0.0119,0.0004,-0.0004,0.0006,-0.0006,0.0003,-0.0003
5.3,5.25,5.35,0.0101,0.00041,-0.00041,0.00063,-0.00063,0.00027,-0.00027
5.4,5.35,5.45,0.00853,0.00039,-0.00039,0.00061,-0.00061,0.00027,-0.00027

