#: table_doi: 10.17182/hepdata.90831.v1/t78
#: name: table no 78
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,away region,$0GeV<p_{T}^{Z}<10GeV$

#: data_file: table_no_78.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.8958,0.0013,-0.0013,0.0104,-0.0104,0.0046,-0.0046
0.6000000000000001,0.55,0.65,1.5355,0.0018,-0.0018,0.0137,-0.0137,0.004,-0.004
0.7,0.65,0.75,1.2374,0.0015,-0.0015,0.0107,-0.0107,0.0027,-0.0027
0.8,0.75,0.85,1.0131,0.0015,-0.0015,0.0082,-0.0082,0.0015,-0.0015
0.8999999999999999,0.85,0.95,0.8314,0.0013,-0.0013,0.0063,-0.0063,0.0009,-0.0009
1.0,0.95,1.05,0.6805,0.0012,-0.0012,0.0051,-0.0051,0.0008,-0.0008
1.1,1.05,1.15,0.5671,0.0012,-0.0012,0.0043,-0.0043,0.0009,-0.0009
1.2,1.15,1.25,0.4709,0.0012,-0.0012,0.0036,-0.0036,0.001,-0.001
1.3,1.25,1.35,0.3943,0.0011,-0.0011,0.0032,-0.0032,0.001,-0.001
1.4,1.35,1.45,0.33151,0.00099,-0.00099,0.00281,-0.00281,0.00095,-0.00095
1.5,1.45,1.55,0.27739,0.00091,-0.00091,0.00251,-0.00251,0.00089,-0.00089
1.6,1.55,1.65,0.23487,0.00086,-0.00086,0.00226,-0.00226,0.00085,-0.00085
1.7,1.65,1.75,0.1985,0.0008,-0.0008,0.002,-0.002,0.0007,-0.0007
1.8,1.75,1.85,0.16848,0.00078,-0.00078,0.00182,-0.00182,0.00067,-0.00067
1.9,1.85,1.95,0.1444,0.00069,-0.00069,0.00165,-0.00165,0.00057,-0.00057
2.0,1.95,2.05,0.12432,0.00064,-0.00064,0.00146,-0.00146,0.00051,-0.00051
2.0999999999999996,2.05,2.15,0.10547,0.00064,-0.00064,0.00132,-0.00132,0.00045,-0.00045
2.2,2.15,2.25,0.09039,0.00059,-0.00059,0.00115,-0.00115,0.0004,-0.0004
2.3,2.25,2.35,0.07978,0.00051,-0.00051,0.00106,-0.00106,0.00037,-0.00037
2.4000000000000004,2.35,2.45,0.06817,0.00048,-0.00048,0.00092,-0.00092,0.00033,-0.00033
2.5,2.45,2.55,0.05909,0.00046,-0.00046,0.00085,-0.00085,0.0003,-0.0003
2.5999999999999996,2.55,2.65,0.05141,0.00039,-0.00039,0.00075,-0.00075,0.00027,-0.00027
2.7,2.65,2.75,0.0453,0.00036,-0.00036,0.00068,-0.00068,0.00025,-0.00025
2.8,2.75,2.85,0.04026,0.00036,-0.00036,0.0006,-0.0006,0.00023,-0.00023
2.9000000000000004,2.85,2.95,0.03492,0.00032,-0.00032,0.00055,-0.00055,0.0002,-0.0002
3.0,2.95,3.05,0.031,0.0003,-0.0003,0.0005,-0.0005,0.0002,-0.0002
3.0999999999999996,3.05,3.15,0.02697,0.00029,-0.00029,0.00046,-0.00046,0.00014,-0.00014
3.2,3.15,3.25,0.02402,0.00024,-0.00024,0.00041,-0.00041,0.00014,-0.00014
3.3,3.25,3.35,0.02146,0.00024,-0.00024,0.00037,-0.00037,0.00013,-0.00013
3.4000000000000004,3.35,3.45,0.01978,0.00022,-0.00022,0.00034,-0.00034,0.00012,-0.00012
3.5,3.45,3.55,0.01697,0.00021,-0.00021,0.0003,-0.0003,0.0001,-0.0001
3.5999999999999996,3.55,3.65,0.01537,0.00019,-0.00019,0.00026,-0.00026,9e-05,-9e-05
3.7,3.65,3.75,0.01339,0.00019,-0.00019,0.00023,-0.00023,9e-05,-9e-05
3.8,3.75,3.85,0.01194,0.00017,-0.00017,0.00021,-0.00021,9e-05,-9e-05
3.9000000000000004,3.85,3.95,0.01073,0.00016,-0.00016,0.00021,-0.00021,0.0001,-0.0001
4.0,3.95,4.05,0.01016,0.00016,-0.00016,0.00019,-0.00019,9e-05,-9e-05
4.1,4.05,4.15,0.009,0.00014,-0.00014,0.00018,-0.00018,8e-05,-8e-05
4.2,4.15,4.25,0.00799,0.00014,-0.00014,0.00016,-0.00016,6e-05,-6e-05
4.3,4.25,4.35,0.00708,0.00013,-0.00013,0.00015,-0.00015,5e-05,-5e-05
4.4,4.35,4.45,0.00681,0.00012,-0.00012,0.00013,-0.00013,5e-05,-5e-05
4.5,4.45,4.55,0.00623,0.00012,-0.00012,0.00012,-0.00012,5e-05,-5e-05
4.6,4.55,4.65,0.00567,0.00011,-0.00011,0.00011,-0.00011,5e-05,-5e-05
4.7,4.65,4.75,0.0051,0.0001,-0.0001,0.0001,-0.0001,0,0
4.8,4.75,4.85,0.00458,0.00011,-0.00011,9e-05,-9e-05,5e-05,-5e-05
4.9,4.85,4.95,0.00412,8.8e-05,-8.8e-05,9e-05,-9e-05,4e-05,-4e-05
5.0,4.95,5.05,0.00394,8.2e-05,-8.2e-05,9e-05,-9e-05,4e-05,-4e-05
