#: table_doi: 10.17182/hepdata.90831.v1/t390
#: name: table no 390
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),transmax region,$0GeV<p_{T}^{Z}<10GeV$

#: data_file: table_no_390.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.8773,0.0029,-0.0029,0.018,-0.018,0.0029,-0.0029
0.6000000000000001,0.55,0.65,1.4867,0.0041,-0.0041,0.0221,-0.0221,0.0031,-0.0031
0.7,0.65,0.75,1.2164,0.0036,-0.0036,0.015,-0.015,0.0025,-0.0025
0.8,0.75,0.85,0.9896,0.0034,-0.0034,0.0125,-0.0125,0.0021,-0.0021
0.8999999999999999,0.85,0.95,0.812,0.003,-0.003,0.01,-0.01,0.001,-0.001
1.0,0.95,1.05,0.6754,0.0029,-0.0029,0.0068,-0.0068,0.0015,-0.0015
1.1,1.05,1.15,0.5519,0.0027,-0.0027,0.0058,-0.0058,0.0016,-0.0016
1.2,1.15,1.25,0.4674,0.0027,-0.0027,0.005,-0.005,0.0013,-0.0013
1.3,1.25,1.35,0.3885,0.0026,-0.0026,0.0047,-0.0047,0.0011,-0.0011
1.4,1.35,1.45,0.3279,0.0023,-0.0023,0.0057,-0.0057,0.0009,-0.0009
1.5,1.45,1.55,0.2849,0.0021,-0.0021,0.0029,-0.0029,0.0009,-0.0009
1.6,1.55,1.65,0.233,0.002,-0.002,0.006,-0.006,0.001,-0.001
1.7,1.65,1.75,0.2019,0.0019,-0.0019,0.0023,-0.0023,0.0011,-0.0011
1.8,1.75,1.85,0.172,0.0018,-0.0018,0.0027,-0.0027,0.0011,-0.0011
1.9,1.85,1.95,0.1464,0.0016,-0.0016,0.0039,-0.0039,0.0009,-0.0009
2.0,1.95,2.05,0.1286,0.0015,-0.0015,0.0022,-0.0022,0.0008,-0.0008
2.0999999999999996,2.05,2.15,0.1096,0.0015,-0.0015,0.0026,-0.0026,0.0007,-0.0007
2.2,2.15,2.25,0.0958,0.0014,-0.0014,0.0018,-0.0018,0.0007,-0.0007
2.3,2.25,2.35,0.0833,0.0012,-0.0012,0.0027,-0.0027,0.0006,-0.0006
2.4000000000000004,2.35,2.45,0.0753,0.0011,-0.0011,0.0007,-0.0007,0.0005,-0.0005
2.5,2.45,2.55,0.0632,0.0011,-0.0011,0.0024,-0.0024,0.0006,-0.0006
2.5999999999999996,2.55,2.65,0.05761,0.00095,-0.00095,0.00168,-0.00168,0.00062,-0.00062
2.7,2.65,2.75,0.04949,0.00086,-0.00086,0.00128,-0.00128,0.00059,-0.00059
2.8,2.75,2.85,0.04431,0.00087,-0.00087,0.00198,-0.00198,0.00037,-0.00037
2.9000000000000004,2.85,2.95,0.04091,0.00076,-0.00076,0.00077,-0.00077,0.00029,-0.00029
3.0,2.95,3.05,0.03516,0.00072,-0.00072,0.00044,-0.00044,0.00034,-0.00034
3.0999999999999996,3.05,3.15,0.02952,0.00068,-0.00068,0.00117,-0.00117,0.00033,-0.00033
3.2,3.15,3.25,0.0286,0.00059,-0.00059,0.00112,-0.00112,0.00042,-0.00042
3.3,3.25,3.35,0.02593,0.00059,-0.00059,0.0014,-0.0014,0.00037,-0.00037
3.4000000000000004,3.35,3.45,0.02195,0.00053,-0.00053,0.00053,-0.00053,0.00034,-0.00034
3.5,3.45,3.55,0.01942,0.00051,-0.00051,0.00117,-0.00117,0.00028,-0.00028
3.5999999999999996,3.55,3.65,0.01887,0.00047,-0.00047,0.0004,-0.0004,0.00024,-0.00024
3.7,3.65,3.75,0.01756,0.00048,-0.00048,0.00037,-0.00037,0.00033,-0.00033
3.8,3.75,3.85,0.01561,0.00044,-0.00044,0.00057,-0.00057,0.00031,-0.00031
3.9000000000000004,3.85,3.95,0.0137,0.0004,-0.0004,0.0012,-0.0012,0.0003,-0.0003
4.0,3.95,4.05,0.01284,0.00039,-0.00039,0.00051,-0.00051,0.00023,-0.00023
4.1,4.05,4.15,0.01164,0.00035,-0.00035,0.00047,-0.00047,0.00021,-0.00021
4.2,4.15,4.25,0.01037,0.00035,-0.00035,0.00012,-0.00012,0.00026,-0.00026
4.3,4.25,4.35,0.00921,0.00033,-0.00033,0.00082,-0.00082,0.00024,-0.00024
4.4,4.35,4.45,0.00924,0.00033,-0.00033,0.0004,-0.0004,0.00024,-0.00024
4.5,4.45,4.55,0.0081,0.0003,-0.0003,0.0002,-0.0002,0.0002,-0.0002
4.6,4.55,4.65,0.00716,0.00027,-0.00027,0.00015,-0.00015,0.0002,-0.0002
4.7,4.65,4.75,0.00695,0.00027,-0.00027,0.00083,-0.00083,0.00017,-0.00017
4.8,4.75,4.85,0.0068,0.00027,-0.00027,0.00039,-0.00039,0.00019,-0.00019
4.9,4.85,4.95,0.00655,0.00026,-0.00026,0.00015,-0.00015,0.00023,-0.00023
5.0,4.95,5.05,0.00616,0.00026,-0.00026,0.00032,-0.00032,0.00023,-0.00023
5.1,5.05,5.15,0.00529,0.00025,-0.00025,0.0006,-0.0006,0.00014,-0.00014
5.2,5.15,5.25,0.00408,0.00022,-0.00022,0.00025,-0.00025,9e-05,-9e-05
5.3,5.25,5.35,0.00406,0.00019,-0.00019,0.00025,-0.00025,0.0001,-0.0001
5.4,5.35,5.45,0.00424,0.00019,-0.00019,0.00022,-0.00022,0.00012,-0.00012

