#: table_doi: 10.17182/hepdata.90831.v1/t61
#: name: table no 61
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transverse region,$200GeV<p_{T}^{Z}<500GeV$

#: data_file: table_no_61.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.701,0.012,-0.012,0.018,-0.018,0.009,-0.009
0.6000000000000001,0.55,0.65,1.202,0.016,-0.016,0.021,-0.021,0.008,-0.008
0.7,0.65,0.75,1.001,0.014,-0.014,0.016,-0.016,0.006,-0.006
0.8,0.75,0.85,0.814,0.014,-0.014,0.012,-0.012,0.005,-0.005
0.8999999999999999,0.85,0.95,0.7,0.013,-0.013,0.01,-0.01,0.004,-0.004
1.0,0.95,1.05,0.6,0.012,-0.012,0.008,-0.008,0.003,-0.003
1.1,1.05,1.15,0.488,0.011,-0.011,0.007,-0.007,0.003,-0.003
1.2,1.15,1.25,0.417,0.011,-0.011,0.006,-0.006,0.003,-0.003
1.3,1.25,1.35,0.361,0.011,-0.011,0.005,-0.005,0.003,-0.003
1.4,1.35,1.45,0.327,0.011,-0.011,0.005,-0.005,0.003,-0.003
1.5,1.45,1.55,0.2589,0.0093,-0.0093,0.0037,-0.0037,0.0031,-0.0031
1.6,1.55,1.65,0.243,0.0094,-0.0094,0.0035,-0.0035,0.0031,-0.0031
1.7,1.65,1.75,0.2082,0.0087,-0.0087,0.0031,-0.0031,0.0029,-0.0029
1.8,1.75,1.85,0.1909,0.0082,-0.0082,0.0031,-0.0031,0.0025,-0.0025
1.9,1.85,1.95,0.1679,0.0079,-0.0079,0.0028,-0.0028,0.0022,-0.0022
2.0,1.95,2.05,0.1774,0.0077,-0.0077,0.0029,-0.0029,0.0019,-0.0019
2.0999999999999996,2.05,2.15,0.1213,0.0069,-0.0069,0.0024,-0.0024,0.0019,-0.0019
2.2,2.15,2.25,0.1142,0.0064,-0.0064,0.0021,-0.0021,0.002,-0.002
2.3,2.25,2.35,0.108,0.006,-0.006,0.002,-0.002,0.002,-0.002
2.4000000000000004,2.35,2.45,0.0906,0.0052,-0.0052,0.0019,-0.0019,0.0024,-0.0024
2.5,2.45,2.55,0.0884,0.0056,-0.0056,0.002,-0.002,0.0022,-0.0022
2.5999999999999996,2.55,2.65,0.0723,0.0049,-0.0049,0.0016,-0.0016,0.0019,-0.0019
2.7,2.65,2.75,0.0586,0.0046,-0.0046,0.0013,-0.0013,0.0013,-0.0013
2.8,2.75,2.85,0.08,0.0051,-0.0051,0.0014,-0.0014,0.0011,-0.0011
2.9000000000000004,2.85,2.95,0.0598,0.0043,-0.0043,0.0013,-0.0013,0.0011,-0.0011
3.0,2.95,3.05,0.0581,0.0042,-0.0042,0.0013,-0.0013,0.0012,-0.0012
3.0999999999999996,3.05,3.15,0.0505,0.0038,-0.0038,0.0011,-0.0011,0.0013,-0.0013
3.2,3.15,3.25,0.0512,0.0037,-0.0037,0.0011,-0.0011,0.0014,-0.0014
3.3,3.25,3.35,0.0468,0.0032,-0.0032,0.0011,-0.0011,0.0017,-0.0017
3.4000000000000004,3.35,3.45,0.0435,0.0034,-0.0034,0.0012,-0.0012,0.0018,-0.0018
3.5,3.45,3.55,0.0455,0.0033,-0.0033,0.0011,-0.0011,0.0018,-0.0018
3.5999999999999996,3.55,3.65,0.0379,0.0033,-0.0033,0.001,-0.001,0.0016,-0.0016
3.7,3.65,3.75,0.0334,0.0031,-0.0031,0.0009,-0.0009,0.0017,-0.0017
3.8,3.75,3.85,0.0314,0.0027,-0.0027,0.0008,-0.0008,0.0018,-0.0018
3.9000000000000004,3.85,3.95,0.035,0.003,-0.003,0.001,-0.001,0.002,-0.002
4.0,3.95,4.05,0.029,0.0027,-0.0027,0.0006,-0.0006,0.002,-0.002
4.1,4.05,4.15,0.032,0.003,-0.003,0.001,-0.001,0.002,-0.002
4.2,4.15,4.25,0.022,0.0026,-0.0026,0.0006,-0.0006,0.0016,-0.0016
4.3,4.25,4.35,0.0253,0.0026,-0.0026,0.0006,-0.0006,0.0013,-0.0013
4.4,4.35,4.45,0.019,0.0027,-0.0027,0.0006,-0.0006,0.0012,-0.0012
4.5,4.45,4.55,0.0157,0.0021,-0.0021,0.0006,-0.0006,0.001,-0.001
4.6,4.55,4.65,0.02,0.002,-0.002,0.001,-0.001,0.001,-0.001
4.7,4.65,4.75,0.025,0.003,-0.003,0.001,-0.001,0.001,-0.001
4.8,4.75,4.85,0.0223,0.0024,-0.0024,0.0008,-0.0008,0.0013,-0.0013
4.9,4.85,4.95,0.0168,0.0025,-0.0025,0.0006,-0.0006,0.0013,-0.0013
5.0,4.95,5.05,0.0134,0.0016,-0.0016,0.0005,-0.0005,0.0012,-0.0012
5.1,5.05,5.15,0.0205,0.0026,-0.0026,0.0005,-0.0005,0.0012,-0.0012
5.2,5.15,5.25,0.0254,0.0023,-0.0023,0.0005,-0.0005,0.0013,-0.0013
5.3,5.25,5.35,0.0167,0.0017,-0.0017,0.0004,-0.0004,0.0013,-0.0013
5.4,5.35,5.45,0.0134,0.0015,-0.0015,0.0004,-0.0004,0.0012,-0.0012

