#: table_doi: 10.17182/hepdata.90831.v1/t393
#: name: table no 393
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),transmax region,$40GeV<p_{T}^{Z}<60GeV$

#: data_file: table_no_393.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.7621,0.0049,-0.0049,0.0342,-0.0342,0.0039,-0.0039
0.6000000000000001,0.55,0.65,1.3079,0.0061,-0.0061,0.0325,-0.0325,0.0037,-0.0037
0.7,0.65,0.75,1.0701,0.0057,-0.0057,0.0202,-0.0202,0.0036,-0.0036
0.8,0.75,0.85,0.8973,0.0059,-0.0059,0.011,-0.011,0.0021,-0.0021
0.8999999999999999,0.85,0.95,0.739,0.0051,-0.0051,0.0058,-0.0058,0.0016,-0.0016
1.0,0.95,1.05,0.6286,0.0047,-0.0047,0.0035,-0.0035,0.0013,-0.0013
1.1,1.05,1.15,0.5237,0.0047,-0.0047,0.0028,-0.0028,0.0013,-0.0013
1.2,1.15,1.25,0.4448,0.0047,-0.0047,0.0046,-0.0046,0.0015,-0.0015
1.3,1.25,1.35,0.39,0.0043,-0.0043,0.0063,-0.0063,0.0017,-0.0017
1.4,1.35,1.45,0.33,0.004,-0.004,0.002,-0.002,0.002,-0.002
1.5,1.45,1.55,0.278,0.0038,-0.0038,0.007,-0.007,0.0016,-0.0016
1.6,1.55,1.65,0.2399,0.0035,-0.0035,0.0048,-0.0048,0.0013,-0.0013
1.7,1.65,1.75,0.2112,0.0034,-0.0034,0.0021,-0.0021,0.0011,-0.0011
1.8,1.75,1.85,0.1865,0.0033,-0.0033,0.0052,-0.0052,0.0009,-0.0009
1.9,1.85,1.95,0.1627,0.0029,-0.0029,0.0059,-0.0059,0.0009,-0.0009
2.0,1.95,2.05,0.1439,0.0028,-0.0028,0.0039,-0.0039,0.001,-0.001
2.0999999999999996,2.05,2.15,0.1229,0.0027,-0.0027,0.0046,-0.0046,0.0011,-0.0011
2.2,2.15,2.25,0.1112,0.0024,-0.0024,0.0038,-0.0038,0.0013,-0.0013
2.3,2.25,2.35,0.1019,0.0023,-0.0023,0.0027,-0.0027,0.0012,-0.0012
2.4000000000000004,2.35,2.45,0.0882,0.0023,-0.0023,0.0031,-0.0031,0.0011,-0.0011
2.5,2.45,2.55,0.077,0.002,-0.002,0.003,-0.003,0.001,-0.001
2.5999999999999996,2.55,2.65,0.072,0.002,-0.002,0.002,-0.002,0.001,-0.001
2.7,2.65,2.75,0.0647,0.0017,-0.0017,0.0024,-0.0024,0.0009,-0.0009
2.8,2.75,2.85,0.0559,0.0017,-0.0017,0.0037,-0.0037,0.0007,-0.0007
2.9000000000000004,2.85,2.95,0.0562,0.0017,-0.0017,0.0015,-0.0015,0.0007,-0.0007
3.0,2.95,3.05,0.0458,0.0015,-0.0015,0.0023,-0.0023,0.0006,-0.0006
3.0999999999999996,3.05,3.15,0.0467,0.0015,-0.0015,0.0013,-0.0013,0.0007,-0.0007
3.2,3.15,3.25,0.0423,0.0014,-0.0014,0.0025,-0.0025,0.0007,-0.0007
3.3,3.25,3.35,0.0388,0.0014,-0.0014,0.0019,-0.0019,0.0007,-0.0007
3.4000000000000004,3.35,3.45,0.0367,0.0013,-0.0013,0.0014,-0.0014,0.0006,-0.0006
3.5,3.45,3.55,0.0326,0.0012,-0.0012,0.0021,-0.0021,0.0005,-0.0005
3.5999999999999996,3.55,3.65,0.0322,0.0013,-0.0013,0.001,-0.001,0.0005,-0.0005
3.7,3.65,3.75,0.0292,0.0011,-0.0011,0.0017,-0.0017,0.0005,-0.0005
3.8,3.75,3.85,0.02476,0.00098,-0.00098,0.00161,-0.00161,0.0005,-0.0005
3.9000000000000004,3.85,3.95,0.02293,0.00098,-0.00098,0.00143,-0.00143,0.00046,-0.00046
4.0,3.95,4.05,0.02583,0.00097,-0.00097,0.0004,-0.0004,0.00053,-0.00053
4.1,4.05,4.15,0.02025,0.00089,-0.00089,0.00063,-0.00063,0.00057,-0.00057
4.2,4.15,4.25,0.02052,0.00086,-0.00086,0.00042,-0.00042,0.00053,-0.00053
4.3,4.25,4.35,0.01894,0.00088,-0.00088,0.00061,-0.00061,0.00039,-0.00039
4.4,4.35,4.45,0.01733,0.00084,-0.00084,0.00091,-0.00091,0.00037,-0.00037
4.5,4.45,4.55,0.0165,0.00073,-0.00073,0.00081,-0.00081,0.00033,-0.00033
4.6,4.55,4.65,0.01522,0.00071,-0.00071,0.0005,-0.0005,0.00044,-0.00044
4.7,4.65,4.75,0.0145,0.0008,-0.0008,0.0008,-0.0008,0.0004,-0.0004
4.8,4.75,4.85,0.01266,0.00066,-0.00066,0.00019,-0.00019,0.00043,-0.00043
4.9,4.85,4.95,0.01254,0.00062,-0.00062,0.00031,-0.00031,0.00037,-0.00037
5.0,4.95,5.05,0.01415,0.00074,-0.00074,0.00053,-0.00053,0.00034,-0.00034
5.1,5.05,5.15,0.01374,0.00065,-0.00065,0.00127,-0.00127,0.00034,-0.00034
5.2,5.15,5.25,0.01242,0.00055,-0.00055,0.00035,-0.00035,0.00029,-0.00029
5.3,5.25,5.35,0.01075,0.00059,-0.00059,6e-05,-6e-05,0.00034,-0.00034
5.4,5.35,5.45,0.00877,0.00051,-0.00051,0.0009,-0.0009,0.00054,-0.00054

