#: table_doi: 10.17182/hepdata.90831.v1/t392
#: name: table no 392
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),transmax region,$20GeV<p_{T}^{Z}<40GeV$

#: data_file: table_no_392.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.7913,0.0032,-0.0032,0.0405,-0.0405,0.0032,-0.0032
0.6000000000000001,0.55,0.65,1.3623,0.0044,-0.0044,0.0404,-0.0404,0.0026,-0.0026
0.7,0.65,0.75,1.121,0.004,-0.004,0.025,-0.025,0.002,-0.002
0.8,0.75,0.85,0.9198,0.0038,-0.0038,0.0167,-0.0167,0.0015,-0.0015
0.8999999999999999,0.85,0.95,0.7618,0.0035,-0.0035,0.0109,-0.0109,0.0014,-0.0014
1.0,0.95,1.05,0.6379,0.0035,-0.0035,0.0067,-0.0067,0.0015,-0.0015
1.1,1.05,1.15,0.5395,0.0031,-0.0031,0.0046,-0.0046,0.0013,-0.0013
1.2,1.15,1.25,0.46,0.003,-0.003,0.004,-0.004,0.001,-0.001
1.3,1.25,1.35,0.3821,0.0029,-0.0029,0.0035,-0.0035,0.0012,-0.0012
1.4,1.35,1.45,0.3275,0.0027,-0.0027,0.0061,-0.0061,0.001,-0.001
1.5,1.45,1.55,0.2842,0.0026,-0.0026,0.0047,-0.0047,0.0011,-0.0011
1.6,1.55,1.65,0.2379,0.0024,-0.0024,0.0061,-0.0061,0.0013,-0.0013
1.7,1.65,1.75,0.215,0.0023,-0.0023,0.006,-0.006,0.0014,-0.0014
1.8,1.75,1.85,0.1831,0.0021,-0.0021,0.0026,-0.0026,0.0016,-0.0016
1.9,1.85,1.95,0.152,0.0022,-0.0022,0.0071,-0.0071,0.0011,-0.0011
2.0,1.95,2.05,0.1411,0.0018,-0.0018,0.0027,-0.0027,0.001,-0.001
2.0999999999999996,2.05,2.15,0.1203,0.0018,-0.0018,0.0074,-0.0074,0.0007,-0.0007
2.2,2.15,2.25,0.1084,0.0017,-0.0017,0.0025,-0.0025,0.0006,-0.0006
2.3,2.25,2.35,0.096,0.0015,-0.0015,0.0031,-0.0031,0.0006,-0.0006
2.4000000000000004,2.35,2.45,0.0816,0.0014,-0.0014,0.0044,-0.0044,0.0006,-0.0006
2.5,2.45,2.55,0.0762,0.0014,-0.0014,0.0039,-0.0039,0.0007,-0.0007
2.5999999999999996,2.55,2.65,0.0676,0.0012,-0.0012,0.0011,-0.0011,0.0007,-0.0007
2.7,2.65,2.75,0.0586,0.0011,-0.0011,0.003,-0.003,0.0008,-0.0008
2.8,2.75,2.85,0.0515,0.0011,-0.0011,0.0033,-0.0033,0.0007,-0.0007
2.9000000000000004,2.85,2.95,0.0504,0.0011,-0.0011,0.0038,-0.0038,0.0006,-0.0006
3.0,2.95,3.05,0.046,0.001,-0.001,0.002,-0.002,0.001,-0.001
3.0999999999999996,3.05,3.15,0.0399,0.00097,-0.00097,0.00227,-0.00227,0.00047,-0.00047
3.2,3.15,3.25,0.0399,0.0009,-0.0009,0.0024,-0.0024,0.0006,-0.0006
3.3,3.25,3.35,0.03663,0.00082,-0.00082,0.00198,-0.00198,0.00047,-0.00047
3.4000000000000004,3.35,3.45,0.02917,0.00078,-0.00078,0.00223,-0.00223,0.00055,-0.00055
3.5,3.45,3.55,0.0284,0.00075,-0.00075,0.00157,-0.00157,0.00038,-0.00038
3.5999999999999996,3.55,3.65,0.0261,0.0007,-0.0007,0.0015,-0.0015,0.0004,-0.0004
3.7,3.65,3.75,0.02526,0.00075,-0.00075,0.00148,-0.00148,0.00035,-0.00035
3.8,3.75,3.85,0.02232,0.00063,-0.00063,0.00137,-0.00137,0.00033,-0.00033
3.9000000000000004,3.85,3.95,0.02105,0.00061,-0.00061,0.00212,-0.00212,0.00042,-0.00042
4.0,3.95,4.05,0.01941,0.00058,-0.00058,0.00114,-0.00114,0.00031,-0.00031
4.1,4.05,4.15,0.01945,0.00055,-0.00055,0.00161,-0.00161,0.00033,-0.00033
4.2,4.15,4.25,0.01749,0.00054,-0.00054,0.00082,-0.00082,0.00025,-0.00025
4.3,4.25,4.35,0.01609,0.00049,-0.00049,0.0006,-0.0006,0.00031,-0.00031
4.4,4.35,4.45,0.01553,0.00054,-0.00054,0.00167,-0.00167,0.00029,-0.00029
4.5,4.45,4.55,0.01532,0.00049,-0.00049,0.00142,-0.00142,0.00026,-0.00026
4.6,4.55,4.65,0.01261,0.00047,-0.00047,0.001,-0.001,0.00021,-0.00021
4.7,4.65,4.75,0.01272,0.00044,-0.00044,0.00116,-0.00116,0.00019,-0.00019
4.8,4.75,4.85,0.01166,0.00044,-0.00044,0.00105,-0.00105,0.00021,-0.00021
4.9,4.85,4.95,0.01137,0.00045,-0.00045,0.00075,-0.00075,0.00024,-0.00024
5.0,4.95,5.05,0.01044,0.00041,-0.00041,0.00072,-0.00072,0.00033,-0.00033
5.1,5.05,5.15,0.01006,0.00039,-0.00039,0.00049,-0.00049,0.00035,-0.00035
5.2,5.15,5.25,0.0094,0.00038,-0.00038,0.0007,-0.0007,0.00033,-0.00033
5.3,5.25,5.35,0.00919,0.00035,-0.00035,0.00136,-0.00136,0.00033,-0.00033
5.4,5.35,5.45,0.00943,0.00039,-0.00039,0.0014,-0.0014,0.00035,-0.00035

