#: table_doi: 10.17182/hepdata.90831.v1/t60
#: name: table no 60
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transverse region,$120GeV<p_{T}^{Z}<200GeV$

#: data_file: table_no_60.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.7361,0.0064,-0.0064,0.0174,-0.0174,0.0047,-0.0047
0.6000000000000001,0.55,0.65,1.2736,0.0082,-0.0082,0.0175,-0.0175,0.0042,-0.0042
0.7,0.65,0.75,1.0438,0.0077,-0.0077,0.0131,-0.0131,0.0032,-0.0032
0.8,0.75,0.85,0.8661,0.0074,-0.0074,0.0092,-0.0092,0.0024,-0.0024
0.8999999999999999,0.85,0.95,0.7275,0.0071,-0.0071,0.0063,-0.0063,0.0018,-0.0018
1.0,0.95,1.05,0.5996,0.0061,-0.0061,0.0043,-0.0043,0.0017,-0.0017
1.1,1.05,1.15,0.5124,0.0058,-0.0058,0.0032,-0.0032,0.0016,-0.0016
1.2,1.15,1.25,0.4395,0.0059,-0.0059,0.0026,-0.0026,0.0015,-0.0015
1.3,1.25,1.35,0.3648,0.0056,-0.0056,0.0023,-0.0023,0.0016,-0.0016
1.4,1.35,1.45,0.3312,0.0056,-0.0056,0.0024,-0.0024,0.002,-0.002
1.5,1.45,1.55,0.2777,0.0053,-0.0053,0.0024,-0.0024,0.0025,-0.0025
1.6,1.55,1.65,0.2499,0.0047,-0.0047,0.0024,-0.0024,0.0028,-0.0028
1.7,1.65,1.75,0.2113,0.0047,-0.0047,0.0024,-0.0024,0.0026,-0.0026
1.8,1.75,1.85,0.1799,0.0042,-0.0042,0.0022,-0.0022,0.0025,-0.0025
1.9,1.85,1.95,0.1605,0.0042,-0.0042,0.0022,-0.0022,0.002,-0.002
2.0,1.95,2.05,0.1469,0.0039,-0.0039,0.002,-0.002,0.0019,-0.0019
2.0999999999999996,2.05,2.15,0.1186,0.0034,-0.0034,0.0021,-0.0021,0.0014,-0.0014
2.2,2.15,2.25,0.1147,0.0034,-0.0034,0.0018,-0.0018,0.0012,-0.0012
2.3,2.25,2.35,0.1006,0.0032,-0.0032,0.0019,-0.0019,0.001,-0.001
2.4000000000000004,2.35,2.45,0.0884,0.0029,-0.0029,0.0018,-0.0018,0.0009,-0.0009
2.5,2.45,2.55,0.0777,0.0028,-0.0028,0.0017,-0.0017,0.0009,-0.0009
2.5999999999999996,2.55,2.65,0.0706,0.0026,-0.0026,0.0016,-0.0016,0.0008,-0.0008
2.7,2.65,2.75,0.0716,0.0027,-0.0027,0.0014,-0.0014,0.0008,-0.0008
2.8,2.75,2.85,0.0624,0.0024,-0.0024,0.0015,-0.0015,0.0008,-0.0008
2.9000000000000004,2.85,2.95,0.0592,0.0023,-0.0023,0.0013,-0.0013,0.0009,-0.0009
3.0,2.95,3.05,0.0536,0.0021,-0.0021,0.0011,-0.0011,0.001,-0.001
3.0999999999999996,3.05,3.15,0.05,0.002,-0.002,0.001,-0.001,0.001,-0.001
3.2,3.15,3.25,0.0442,0.0019,-0.0019,0.0011,-0.0011,0.0011,-0.0011
3.3,3.25,3.35,0.0419,0.0018,-0.0018,0.0011,-0.0011,0.0011,-0.0011
3.4000000000000004,3.35,3.45,0.0381,0.0019,-0.0019,0.0009,-0.0009,0.0011,-0.0011
3.5,3.45,3.55,0.0336,0.0017,-0.0017,0.0009,-0.0009,0.0012,-0.0012
3.5999999999999996,3.55,3.65,0.0339,0.0015,-0.0015,0.001,-0.001,0.0013,-0.0013
3.7,3.65,3.75,0.0305,0.0015,-0.0015,0.0008,-0.0008,0.0012,-0.0012
3.8,3.75,3.85,0.0289,0.0014,-0.0014,0.0008,-0.0008,0.001,-0.001
