#: table_doi: 10.17182/hepdata.90831.v1/t57
#: name: table no 57
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transverse region,$40GeV<p_{T}^{Z}<60GeV$

#: data_file: table_no_57.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.815,0.003,-0.003,0.02,-0.02,0.005,-0.005
0.6000000000000001,0.55,0.65,1.3942,0.0038,-0.0038,0.0199,-0.0199,0.0044,-0.0044
0.7,0.65,0.75,1.1374,0.0034,-0.0034,0.015,-0.015,0.0033,-0.0033
0.8,0.75,0.85,0.9415,0.0031,-0.0031,0.0103,-0.0103,0.002,-0.002
0.8999999999999999,0.85,0.95,0.7758,0.0031,-0.0031,0.0067,-0.0067,0.0013,-0.0013
1.0,0.95,1.05,0.6433,0.0029,-0.0029,0.0048,-0.0048,0.0009,-0.0009
1.1,1.05,1.15,0.5449,0.0028,-0.0028,0.0036,-0.0036,0.001,-0.001
1.2,1.15,1.25,0.4554,0.0027,-0.0027,0.003,-0.003,0.001,-0.001
1.3,1.25,1.35,0.3916,0.0026,-0.0026,0.0029,-0.0029,0.0012,-0.0012
1.4,1.35,1.45,0.3296,0.0023,-0.0023,0.0029,-0.0029,0.0013,-0.0013
1.5,1.45,1.55,0.2795,0.0022,-0.0022,0.003,-0.003,0.0013,-0.0013
1.6,1.55,1.65,0.239,0.0021,-0.0021,0.003,-0.003,0.0011,-0.0011
1.7,1.65,1.75,0.207,0.002,-0.002,0.003,-0.003,0.001,-0.001
1.8,1.75,1.85,0.1783,0.0017,-0.0017,0.0028,-0.0028,0.0008,-0.0008
1.9,1.85,1.95,0.1551,0.0016,-0.0016,0.0027,-0.0027,0.0007,-0.0007
2.0,1.95,2.05,0.1393,0.0016,-0.0016,0.0026,-0.0026,0.0006,-0.0006
2.0999999999999996,2.05,2.15,0.1191,0.0014,-0.0014,0.0025,-0.0025,0.0005,-0.0005
2.2,2.15,2.25,0.103,0.0015,-0.0015,0.0023,-0.0023,0.0005,-0.0005
2.3,2.25,2.35,0.0936,0.0014,-0.0014,0.0022,-0.0022,0.0005,-0.0005
2.4000000000000004,2.35,2.45,0.0826,0.0012,-0.0012,0.002,-0.002,0.0005,-0.0005
2.5,2.45,2.55,0.0705,0.0011,-0.0011,0.0019,-0.0019,0.0004,-0.0004
2.5999999999999996,2.55,2.65,0.0643,0.0011,-0.0011,0.0018,-0.0018,0.0004,-0.0004
2.7,2.65,2.75,0.05614,0.00096,-0.00096,0.00176,-0.00176,0.00038,-0.00038
2.8,2.75,2.85,0.0507,0.0009,-0.0009,0.0016,-0.0016,0.0004,-0.0004
2.9000000000000004,2.85,2.95,0.0489,0.0009,-0.0009,0.0016,-0.0016,0.0003,-0.0003
3.0,2.95,3.05,0.0404,0.00084,-0.00084,0.00145,-0.00145,0.00033,-0.00033
3.0999999999999996,3.05,3.15,0.03825,0.00075,-0.00075,0.00138,-0.00138,0.00032,-0.00032
3.2,3.15,3.25,0.03415,0.00072,-0.00072,0.00124,-0.00124,0.00034,-0.00034
3.3,3.25,3.35,0.0335,0.00067,-0.00067,0.00117,-0.00117,0.0003,-0.0003
3.4000000000000004,3.35,3.45,0.03062,0.00068,-0.00068,0.0011,-0.0011,0.00027,-0.00027
3.5,3.45,3.55,0.02672,0.00064,-0.00064,0.00106,-0.00106,0.00024,-0.00024
3.5999999999999996,3.55,3.65,0.025,0.0006,-0.0006,0.001,-0.001,0.0003,-0.0003
3.7,3.65,3.75,0.02283,0.00056,-0.00056,0.00094,-0.00094,0.00027,-0.00027
3.8,3.75,3.85,0.02062,0.00054,-0.00054,0.00087,-0.00087,0.00028,-0.00028
3.9000000000000004,3.85,3.95,0.0192,0.0005,-0.0005,0.0008,-0.0008,0.0003,-0.0003
4.0,3.95,4.05,0.01881,0.00052,-0.00052,0.00081,-0.00081,0.0003,-0.0003
4.1,4.05,4.15,0.01591,0.00046,-0.00046,0.00076,-0.00076,0.00032,-0.00032
4.2,4.15,4.25,0.01509,0.00042,-0.00042,0.0007,-0.0007,0.0003,-0.0003
4.3,4.25,4.35,0.01355,0.00037,-0.00037,0.0007,-0.0007,0.00025,-0.00025
4.4,4.35,4.45,0.01404,0.00044,-0.00044,0.00072,-0.00072,0.0002,-0.0002
4.5,4.45,4.55,0.0132,0.00039,-0.00039,0.00067,-0.00067,0.00022,-0.00022
4.6,4.55,4.65,0.0119,0.0004,-0.0004,0.0006,-0.0006,0.0002,-0.0002
4.7,4.65,4.75,0.0105,0.00037,-0.00037,0.00057,-0.00057,0.00021,-0.00021
4.8,4.75,4.85,0.01033,0.00037,-0.00037,0.00053,-0.00053,0.00019,-0.00019
4.9,4.85,4.95,0.0096,0.0003,-0.0003,0.0005,-0.0005,0.0002,-0.0002
5.0,4.95,5.05,0.00921,0.00033,-0.00033,0.00052,-0.00052,0.00025,-0.00025
5.1,5.05,5.15,0.00973,0.00032,-0.00032,0.00053,-0.00053,0.00028,-0.00028
5.2,5.15,5.25,0.00896,0.00028,-0.00028,0.00051,-0.00051,0.00023,-0.00023
5.3,5.25,5.35,0.00766,0.00028,-0.00028,0.00048,-0.00048,0.00021,-0.00021
5.4,5.35,5.45,0.00651,0.00026,-0.00026,0.00046,-0.00046,0.00019,-0.00019

