#: table_doi: 10.17182/hepdata.90831.v1/t233
#: name: table no 233
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transmax region,$40GeV<p_{T}^{Z}<60GeV$

#: data_file: table_no_233.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.7243,0.0056,-0.0056,0.0086,-0.0086,0.005,-0.005
0.6000000000000001,0.55,0.65,1.263,0.007,-0.007,0.007,-0.007,0.005,-0.005
0.7,0.65,0.75,1.0629,0.0066,-0.0066,0.0081,-0.0081,0.0042,-0.0042
0.8,0.75,0.85,0.8929,0.0065,-0.0065,0.0068,-0.0068,0.0031,-0.0031
0.8999999999999999,0.85,0.95,0.7574,0.0059,-0.0059,0.0037,-0.0037,0.0029,-0.0029
1.0,0.95,1.05,0.6311,0.0057,-0.0057,0.0046,-0.0046,0.0028,-0.0028
1.1,1.05,1.15,0.5485,0.0056,-0.0056,0.0045,-0.0045,0.0022,-0.0022
1.2,1.15,1.25,0.4681,0.0054,-0.0054,0.003,-0.003,0.0019,-0.0019
1.3,1.25,1.35,0.4147,0.0052,-0.0052,0.002,-0.002,0.002,-0.002
1.4,1.35,1.45,0.3433,0.0048,-0.0048,0.0026,-0.0026,0.0027,-0.0027
1.5,1.45,1.55,0.3046,0.0044,-0.0044,0.0034,-0.0034,0.0024,-0.0024
1.6,1.55,1.65,0.268,0.0043,-0.0043,0.0041,-0.0041,0.0027,-0.0027
1.7,1.65,1.75,0.2296,0.0039,-0.0039,0.0011,-0.0011,0.0021,-0.0021
1.8,1.75,1.85,0.201,0.004,-0.004,0.001,-0.001,0.002,-0.002
1.9,1.85,1.95,0.1758,0.0036,-0.0036,0.001,-0.001,0.0021,-0.0021
2.0,1.95,2.05,0.1591,0.0034,-0.0034,0.0043,-0.0043,0.0021,-0.0021
2.0999999999999996,2.05,2.15,0.1397,0.0033,-0.0033,0.0063,-0.0063,0.0017,-0.0017
2.2,2.15,2.25,0.1224,0.0031,-0.0031,0.0024,-0.0024,0.0012,-0.0012
2.3,2.25,2.35,0.1088,0.0028,-0.0028,0.0005,-0.0005,0.0012,-0.0012
2.4000000000000004,2.35,2.45,0.0943,0.0027,-0.0027,0.0022,-0.0022,0.0011,-0.0011
2.5,2.45,2.55,0.085,0.0026,-0.0026,0.0035,-0.0035,0.0013,-0.0013
2.5999999999999996,2.55,2.65,0.0793,0.0024,-0.0024,0.0008,-0.0008,0.0011,-0.0011
2.7,2.65,2.75,0.066,0.0022,-0.0022,0.0009,-0.0009,0.0008,-0.0008
2.8,2.75,2.85,0.062,0.002,-0.002,0.001,-0.001,0.001,-0.001
2.9000000000000004,2.85,2.95,0.058,0.002,-0.002,0.002,-0.002,0.001,-0.001
3.0,2.95,3.05,0.05,0.0019,-0.0019,0.0004,-0.0004,0.0006,-0.0006
3.0999999999999996,3.05,3.15,0.0433,0.0016,-0.0016,0.0003,-0.0003,0.0006,-0.0006
3.2,3.15,3.25,0.0395,0.0015,-0.0015,0.0004,-0.0004,0.0006,-0.0006
3.3,3.25,3.35,0.0426,0.0016,-0.0016,0.001,-0.001,0.0007,-0.0007
3.4000000000000004,3.35,3.45,0.0385,0.0014,-0.0014,0.0004,-0.0004,0.0007,-0.0007
3.5,3.45,3.55,0.0315,0.0013,-0.0013,0.0005,-0.0005,0.0006,-0.0006
3.5999999999999996,3.55,3.65,0.0287,0.0013,-0.0013,0.0007,-0.0007,0.0006,-0.0006
3.7,3.65,3.75,0.0261,0.0013,-0.0013,0.0005,-0.0005,0.0007,-0.0007
3.8,3.75,3.85,0.0236,0.0012,-0.0012,0.0002,-0.0002,0.0007,-0.0007
3.9000000000000004,3.85,3.95,0.0252,0.0012,-0.0012,0.0015,-0.0015,0.0007,-0.0007
4.0,3.95,4.05,0.0233,0.0012,-0.0012,0.0006,-0.0006,0.0006,-0.0006
4.1,4.05,4.15,0.01895,0.00095,-0.00095,0.0003,-0.0003,0.00068,-0.00068
4.2,4.15,4.25,0.01637,0.00087,-0.00087,0.00018,-0.00018,0.00067,-0.00067
4.3,4.25,4.35,0.01489,0.00081,-0.00081,0.00047,-0.00047,0.00049,-0.00049
4.4,4.35,4.45,0.01589,0.00096,-0.00096,0.00129,-0.00129,0.00048,-0.00048
4.5,4.45,4.55,0.01585,0.00083,-0.00083,0.00027,-0.00027,0.00037,-0.00037
4.6,4.55,4.65,0.01454,0.00087,-0.00087,8e-05,-8e-05,0.00038,-0.00038
4.7,4.65,4.75,0.01143,0.00077,-0.00077,9e-05,-9e-05,0.00041,-0.00041
4.8,4.75,4.85,0.01162,0.00078,-0.00078,0.00078,-0.00078,0.00058,-0.00058
4.9,4.85,4.95,0.01244,0.00075,-0.00075,0.00087,-0.00087,0.00074,-0.00074
5.0,4.95,5.05,0.01087,0.00068,-0.00068,0.0001,-0.0001,0.00095,-0.00095
5.1,5.05,5.15,0.01182,0.00079,-0.00079,0.00079,-0.00079,0.00079,-0.00079
5.2,5.15,5.25,0.0104,0.0005,-0.0005,0.0003,-0.0003,0.0008,-0.0008
5.3,5.25,5.35,0.00843,0.00056,-0.00056,0.00017,-0.00017,0.00042,-0.00042
5.4,5.35,5.45,0.00689,0.00054,-0.00054,0.0002,-0.0002,0.00043,-0.00043

