#: table_doi: 10.17182/hepdata.90831.v1/t77
#: name: table no 77
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transmax region,$200GeV<p_{T}^{Z}<500GeV$

#: data_file: table_no_77.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.622,0.014,-0.014,0.016,-0.016,0.007,-0.007
0.6000000000000001,0.55,0.65,1.044,0.018,-0.018,0.019,-0.019,0.007,-0.007
0.7,0.65,0.75,0.925,0.017,-0.017,0.016,-0.016,0.007,-0.007
0.8,0.75,0.85,0.748,0.016,-0.016,0.013,-0.013,0.007,-0.007
0.8999999999999999,0.85,0.95,0.666,0.016,-0.016,0.011,-0.011,0.007,-0.007
1.0,0.95,1.05,0.545,0.015,-0.015,0.008,-0.008,0.005,-0.005
1.1,1.05,1.15,0.467,0.014,-0.014,0.007,-0.007,0.005,-0.005
1.2,1.15,1.25,0.413,0.014,-0.014,0.006,-0.006,0.004,-0.004
1.3,1.25,1.35,0.345,0.012,-0.012,0.005,-0.005,0.004,-0.004
1.4,1.35,1.45,0.342,0.013,-0.013,0.005,-0.005,0.005,-0.005
1.5,1.45,1.55,0.247,0.011,-0.011,0.004,-0.004,0.005,-0.005
1.6,1.55,1.65,0.257,0.012,-0.012,0.004,-0.004,0.005,-0.005
1.7,1.65,1.75,0.21,0.011,-0.011,0.003,-0.003,0.005,-0.005
1.8,1.75,1.85,0.2,0.01,-0.01,0,0,0,0
1.9,1.85,1.95,0.169,0.0097,-0.0097,0.0029,-0.0029,0.003,-0.003
2.0,1.95,2.05,0.1993,0.0093,-0.0093,0.0035,-0.0035,0.0022,-0.0022
2.0999999999999996,2.05,2.15,0.1391,0.0087,-0.0087,0.003,-0.003,0.0021,-0.0021
2.2,2.15,2.25,0.1101,0.0079,-0.0079,0.0028,-0.0028,0.0023,-0.0023
2.3,2.25,2.35,0.1184,0.0076,-0.0076,0.0028,-0.0028,0.0029,-0.0029
2.4000000000000004,2.35,2.45,0.0985,0.0075,-0.0075,0.0023,-0.0023,0.0032,-0.0032
2.5,2.45,2.55,0.0992,0.0078,-0.0078,0.0022,-0.0022,0.0029,-0.0029
2.5999999999999996,2.55,2.65,0.0861,0.0065,-0.0065,0.0018,-0.0018,0.0025,-0.0025
2.7,2.65,2.75,0.0693,0.0061,-0.0061,0.0014,-0.0014,0.002,-0.002
2.8,2.75,2.85,0.0904,0.0068,-0.0068,0.0016,-0.0016,0.0017,-0.0017
2.9000000000000004,2.85,2.95,0.064,0.006,-0.006,0.001,-0.001,0.001,-0.001
3.0,2.95,3.05,0.0658,0.0057,-0.0057,0.0015,-0.0015,0.0012,-0.0012
3.0999999999999996,3.05,3.15,0.0592,0.0055,-0.0055,0.0014,-0.0014,0.0013,-0.0013
3.2,3.15,3.25,0.0619,0.0048,-0.0048,0.0013,-0.0013,0.0017,-0.0017
3.3,3.25,3.35,0.0566,0.0048,-0.0048,0.0013,-0.0013,0.0021,-0.0021
3.4000000000000004,3.35,3.45,0.0541,0.0048,-0.0048,0.0015,-0.0015,0.002,-0.002
3.5,3.45,3.55,0.0518,0.0046,-0.0046,0.0015,-0.0015,0.0019,-0.0019
3.5999999999999996,3.55,3.65,0.0518,0.0045,-0.0045,0.0014,-0.0014,0.0017,-0.0017
3.7,3.65,3.75,0.0429,0.0043,-0.0043,0.0012,-0.0012,0.0019,-0.0019
3.8,3.75,3.85,0.0385,0.0037,-0.0037,0.0009,-0.0009,0.002,-0.002
3.9000000000000004,3.85,3.95,0.041,0.004,-0.004,0.001,-0.001,0.002,-0.002
4.0,3.95,4.05,0.0326,0.0038,-0.0038,0.0007,-0.0007,0.0024,-0.0024
4.1,4.05,4.15,0.0369,0.0039,-0.0039,0.0008,-0.0008,0.0022,-0.0022
4.2,4.15,4.25,0.03,0.0039,-0.0039,0.0009,-0.0009,0.0021,-0.0021
4.3,4.25,4.35,0.0301,0.0036,-0.0036,0.0008,-0.0008,0.0018,-0.0018
4.4,4.35,4.45,0.0276,0.0042,-0.0042,0.0009,-0.0009,0.0017,-0.0017
4.5,4.45,4.55,0.0227,0.0034,-0.0034,0.0008,-0.0008,0.0013,-0.0013
4.6,4.55,4.65,0.025,0.0028,-0.0028,0.001,-0.001,0.0014,-0.0014
4.7,4.65,4.75,0.03,0.004,-0.004,0.001,-0.001,0.001,-0.001
4.8,4.75,4.85,0.0255,0.0033,-0.0033,0.0009,-0.0009,0.0017,-0.0017
4.9,4.85,4.95,0.0198,0.0033,-0.0033,0.0007,-0.0007,0.0015,-0.0015
5.0,4.95,5.05,0.0162,0.0023,-0.0023,0.0006,-0.0006,0.0014,-0.0014
5.1,5.05,5.15,0.0228,0.0034,-0.0034,0.0007,-0.0007,0.0015,-0.0015
5.2,5.15,5.25,0.033,0.0034,-0.0034,0.0008,-0.0008,0.0017,-0.0017
5.3,5.25,5.35,0.024,0.0026,-0.0026,0.0006,-0.0006,0.0017,-0.0017
5.4,5.35,5.45,0.0187,0.0023,-0.0023,0.0005,-0.0005,0.0015,-0.0015

